"case","city","council","day_of_week","ibr_code","location","occ_date","police_grid","police_zone","report_date","ucr_code","ucr_description","x_coordinate","y_coordinate"
"SL20141139","SALT LAKE CITY","4","6","90J","00 S RIO GRANDE ST","2014-01-03T08:57:00.000","132","Z3","2014-01-03T08:57:00.000","5707-0","INV OF PRIVACY","1888237","887060"
"SL20141397","SALT LAKE CITY","4","6","0","800 S EDISON ST","2014-01-03T17:48:00.000","135","Z3","2014-01-03T17:48:00.000","5499-6","TRAFFIC","1893012","880984"
"SL20141135","SALT LAKE CITY","4","6","0","200 S RIO GRANDE ST","2014-01-03T09:31:00.000","132","Z3","2014-01-03T09:31:00.000","7399-99","PUBLIC ORDER","1888238","885862"
"SL20141425","SALT LAKE CITY","2","6","0","1400 W 900 S","2014-01-03T18:27:00.000","122","Z2","2014-01-03T18:27:00.000","2499-14","STOLEN VEHICLE","1880284","880660"
"SL20141354","SALT LAKE CITY","1","6","0","4000 W 1580 N","2014-01-03T16:30:00.000","113","Z1","2014-01-03T16:40:00.000","5499-84","TRAFFIC","1865458","900172"
"SL20141356","SALT LAKE CITY","1","6","23C","800 N REDWOOD RD","2014-01-03T16:49:00.000","111","Z1","2014-01-03T16:49:00.000","2303-0","LARCENY","1878512","894444"
"SL20141429","SALT LAKE CITY","5","6","90Z","1000 S WEST TEMPLE ST","2014-01-03T18:32:00.000","152","Z5","2014-01-03T18:32:00.000","5401-0","TRAFFIC","1891078","878745"
"SL20141470","SALT LAKE CITY","4","6","13B","300 S 900 E","2014-01-03T20:03:00.000","143","Z4","2014-01-03T20:03:00.000","4801-0","OBST POLICE","1899031","884726"
"SL20141476","SALT LAKE CITY","1","6","90E","3700 WEST TERMINAL DR","2014-01-03T20:07:00.000","113","Z1","2014-01-03T20:07:00.000","7399-26","PUBLIC ORDER","1867030","892008"
"SL20141460","SALT LAKE CITY","2","6","240","700 S 900 W","2014-01-03T19:45:00.000","121","Z2","2014-01-03T19:45:00.000","2499-13","STOLEN VEHICLE","1884691","881336"
"SL20141444","SALT LAKE CITY","5","6","23C","300 W HOPE AVE","2014-01-03T19:18:00.000","152","Z5","2014-01-03T19:18:00.000","2303-0","LARCENY","1889051","876511"
"SL20141481","SALT LAKE CITY",,"6","0","700 N TERMINAL DR","2014-01-03T20:17:00.000","40","40","2014-01-03T20:18:00.000","7399-1","PUBLIC ORDER","1869739","890270"
"SL20141230","SALT LAKE CITY","1","6","23H","800 N SONATA ST","2014-01-03T13:03:00.000","111","Z1","2014-01-03T13:03:00.000","2309-0","LARCENY","1881864","894203"
"SL20141343","SALT LAKE CITY","1","6","240","800 N 900 W","2014-01-03T15:30:00.000","111","Z1","2014-01-03T16:31:00.000","2499-17","STOLEN VEHICLE","1884744","894242"
"SL20141043","SALT LAKE CITY","2","6","250","1500 W NORTH TEMPLE ST","2014-01-03T00:14:00.000","112","Z1","2014-01-03T00:14:00.000","2501-0","FORGERY","1880060","888442"
"SL20141116","SALT LAKE CITY","2","6","0","600 S REDWOOD RD","2014-01-03T05:30:00.000","121","Z2","2014-01-03T08:39:00.000","7399-25","PUBLIC ORDER","1878609","882658"
"SL20141154","SALT LAKE CITY","6","6","90Z","2400 E 1700 S","2014-01-03T10:23:00.000","154","Z5","2014-01-03T10:23:00.000","4902-0","ESCAPE","1911609","874482"
"SL20141179","SALT LAKE CITY","7","6","0","800 E DOWNINGTON AVE","2014-01-03T11:26:00.000","162","Z6","2014-01-03T11:26:00.000","7399-99","PUBLIC ORDER","1898642","873464"
"SL20141182","SALT LAKE CITY","4","6","13C","1100 E 500 S","2014-01-03T11:32:00.000","143","Z4","2014-01-03T11:32:00.000","1399-0","ASSAULT","1901019","883599"
"SL20141474","SALT LAKE CITY","4","6","35A","100 S 500 W","2014-01-03T20:00:00.000","132","Z3","2014-01-03T20:05:00.000","3572-0","DRUGS","1887941","886384"
"SL20141303","SALT LAKE CITY","5","6","26A","100 E KENSINGTON AVE","2014-01-03T15:08:00.000","152","Z5","2014-01-03T15:08:00.000","2699-0","FRAUD","1892959","875722"
"SL20141308","SALT LAKE CITY","7","6","90E","2000 S WINDSOR ST","2014-01-03T15:15:00.000","162","Z6","2014-01-03T15:15:00.000","7399-26","PUBLIC ORDER","1898521","871705"
"SL20141505","SALT LAKE CITY","1","6","290","700 N TERMINAL NORTHBOUND DR","2014-01-03T21:05:00.000","113","Z1","2014-01-03T21:10:00.000","2901-0","DAMAGED PROP","1867036","893752"
"SL20141512","SALT LAKE CITY","4","6","240","100 S 500 W","2014-01-03T12:30:00.000","132","Z3","2014-01-03T21:35:00.000","2499-13","STOLEN VEHICLE","1887882","886763"
"SL20141184","SALT LAKE CITY","5","6","35B","00 E 1700 S","2014-01-03T11:37:00.000","161","Z6","2014-01-03T11:37:00.000","3550-0","DRUGS","1892018","874475"
"SL20141186","SALT LAKE CITY","4","6","23C","100 E 100 S","2014-01-03T11:40:00.000","133","Z3","2014-01-03T11:40:00.000","2303-0","LARCENY","1892949","886797"
"SL20141196","SALT LAKE CITY","3","6","23H","600 E 9TH AVE","2014-01-03T12:01:00.000","141","Z4","2014-01-03T12:01:00.000","2316-0","LARCENY","1897543","891314"
"SL20141202","SALT LAKE CITY","4","6","90Z","100 E 100 S","2014-01-03T12:13:00.000","133","Z3","2014-01-03T12:13:00.000","4902-0","ESCAPE","1892949","886797"
"SL20141213","SALT LAKE CITY","3","6","0","600 E 9TH AVE","2014-01-03T12:01:00.000","141","Z4","2014-01-03T12:01:00.000","7399-5","PUBLIC ORDER","1897543","891314"
"SL20141294","SALT LAKE CITY","2","6","26A","1100 S 700 W","2014-01-03T14:48:00.000","122","Z2","2014-01-03T14:48:00.000","2603-0","FRAUD","1886323","878130"
"SL20141359","SALT LAKE CITY","7","6","23F","2100 S 1300 E","2014-01-03T16:56:00.000","163","Z6","2014-01-03T16:56:00.000","2305-0","LARCENY","1902089","871344"
"SL20141210","SALT LAKE CITY","5","6","23H","1000 S MAIN ST","2014-01-03T12:20:00.000","152","Z5","2014-01-03T12:31:00.000","2399-0","LARCENY","1891815","879518"
"SL20141405","SALT LAKE CITY","4","6","23C","00 S RIO GRANDE ST","2014-01-03T17:51:00.000","132","Z3","2014-01-03T17:51:00.000","2303-0","LARCENY","1888248","886894"
"SL20141299","SALT LAKE CITY","4","6","13B","100 W 600 S","2014-01-03T15:04:00.000","135","Z3","2014-01-03T15:04:00.000","4801-0","OBST POLICE","1890463","882846"
"SL20141226","SALT LAKE CITY","3","6","0","600 E 9TH AVE","2014-01-03T12:01:00.000","141","Z4","2014-01-03T12:01:00.000","7399-5","PUBLIC ORDER","1897543","891314"
"SL20141237","SALT LAKE CITY","2","6","290","1200 W INDIANA AVE","2014-01-03T13:19:00.000","121","Z2","2014-01-03T13:19:00.000","2902-1","DAMAGED PROP","1882089","881053"
"SL20141255","SALT LAKE CITY","4","6","0","200 S 500 E","2014-01-03T13:44:00.000","142","Z4","2014-01-03T13:44:00.000","7399-1","PUBLIC ORDER","1895802","885485"
"SL20141259","SALT LAKE CITY","7","6","90J","1200 E 2100 S","2014-01-03T13:57:00.000","163","Z6","2014-01-03T13:57:00.000","5707-0","INV OF PRIVACY","1901496","871487"
"SL20141260","SALT LAKE CITY","4","6","90G","200 E 400 S","2014-01-03T13:58:00.000","135","Z3","2014-01-03T13:58:00.000","4104-0","LIQUOR","1893540","884358"
"SL20141266","SALT LAKE CITY","4","6","90Z","800 S LAKE ST","2014-01-03T14:02:00.000","151","Z5","2014-01-03T14:02:00.000","5309-0","PUBLIC PEACE","1897752","880794"
"SL20141268","SALT LAKE CITY","4","6","0","500 S WINDSOR ST","2014-01-03T13:00:00.000","151","Z5","2014-01-03T14:07:00.000","7399-5","PUBLIC ORDER","1898573","883167"
"SL20141272","SALT LAKE CITY","7","6","23C","900 E 2100 S","2014-01-03T14:12:00.000","162","Z6","2014-01-03T14:12:00.000","2303-0","LARCENY","1899131","871528"
"SL20141281","SALT LAKE CITY","4","6","0","500 E 200 S","2014-01-03T14:26:00.000","142","Z4","2014-01-03T14:26:00.000","5499-7","TRAFFIC","1895848","885934"
"SL20141280","SALT LAKE CITY","5","6","290","1000 S STATE ST","2014-01-03T13:57:00.000","152","Z5","2014-01-03T16:50:00.000","2902-1","DAMAGED PROP","1892608","879502"
"SL20141436","SALT LAKE CITY","2","6","0","100 S 800 W","2014-01-03T18:59:00.000","121","Z2","2014-01-03T18:59:00.000","5399-28","PUBLIC PEACE","1885565","886737"
"SL20141440","SALT LAKE CITY","5","6","0","1300 S 700 E","2014-01-03T19:06:00.000","153","Z5","2014-01-03T19:06:00.000","5399-18","PUBLIC PEACE","1897354","877424"
"SL20141420","SALT LAKE CITY","5","6","0","900 S 900 E","2014-01-03T18:22:00.000","153","Z5","2014-01-03T18:22:00.000","5499-7","TRAFFIC","1898953","880389"
"SL20141447","SALT LAKE CITY","5","6","0","1000 S MAIN ST","2014-01-03T19:23:00.000","152","Z5","2014-01-03T19:23:00.000","7399-3","PUBLIC ORDER","1891875","879441"
"SL20141457","SALT LAKE CITY","5","6","13C","2000 S STATE ST","2014-01-03T19:43:00.000","161","Z6","2014-01-03T19:43:00.000","1316-2","ASSAULT","1892579","871780"
"SL20141475","SALT LAKE CITY","4","6","0","00 S 900 E","2014-01-03T20:37:00.000","143","Z4","2014-01-03T20:37:00.000","7399-1","PUBLIC ORDER","1899011","887139"
"SL20141480","SALT LAKE CITY","4","6","26A","400 S 1300 E","2014-01-03T20:17:00.000","143","Z4","2014-01-03T20:17:00.000","2699-0","FRAUD","1902199","884089"
"SL20141488","SALT LAKE CITY","4","6","36A","400 S 300 E","2014-01-03T20:39:00.000","144","Z4","2014-01-03T20:39:00.000","3604-0","SEXUAL OFFENSE","1894271","883800"
"SL20141450","SALT LAKE CITY","7","6","0","1000 E 2100 S","2014-01-03T19:29:00.000","162","Z6","2014-01-03T19:29:00.000","5499-7","TRAFFIC","1900108","871493"
"SL20141516","SALT LAKE CITY","2","6","220","1500 W 400 S","2014-01-03T21:44:00.000","121","Z2","2014-01-03T21:44:00.000","2204-0","BURGLARY","1879344","884471"
"SL201427573","SALT LAKE CITY",,"4","90D","1200 E 3300 S","2014-02-19T11:46:00.000",,,"2014-02-19T11:46:00.000","5403-0","TRAFFIC",,
"SL20141501","SALT LAKE CITY","2","6","90F","700 S JEREMY ST","2014-01-03T21:18:00.000","121","Z2","2014-01-03T21:18:00.000","3899-9","FAMILY OFFENSES","1885151","881790"
"SL20141528","SALT LAKE CITY","5","6","90Z","1500 S MAIN ST","2014-01-03T22:20:00.000","152","Z5","2014-01-03T22:20:00.000","5309-0","PUBLIC PEACE","1891801","875477"
"SL20141548","SALT LAKE CITY","4","6","0","700 S 300 E","2014-01-03T23:07:00.000","144","Z4","2014-01-03T23:07:00.000","7399-1","PUBLIC ORDER","1894264","881757"
"SL20141523","SALT LAKE CITY","2","6","90Z","1500 W 800 S","2014-01-03T22:08:00.000","121","Z2","2014-01-03T22:08:00.000","5309-0","PUBLIC PEACE","1879179","881363"
"SL20141530","SALT LAKE CITY","2","6","0","500 S 900 W","2014-01-03T22:20:00.000","121","Z2","2014-01-03T22:20:00.000","7399-3","PUBLIC ORDER","1884700","883515"
"SL20141560","SALT LAKE CITY","7","6","23C","2700 E PARLEYS WAY","2014-01-03T23:51:00.000","163","Z6","2014-01-03T23:51:00.000","2303-0","LARCENY","1913433","868849"
"SL20141119","SALT LAKE CITY","1","6","90Z","1800 N MORTON DR","2014-01-03T08:45:00.000","111","Z1","2014-01-03T08:45:00.000","4902-0","ESCAPE","1877240","901423"
"SL20141172","SALT LAKE CITY","4","6","23F","800 S 400 W","2014-01-03T11:09:00.000","134","Z3","2014-01-03T11:09:00.000","2305-0","LARCENY","1888650","880833"
"SL20141191","SALT LAKE CITY","4","6","0","500 W 700 S","2014-01-03T11:48:00.000","134","Z3","2014-01-03T11:48:00.000","7399-1","PUBLIC ORDER","1887430","882064"
"SL20141220","SALT LAKE CITY","2","6","90Z","100 S 800 W","2014-01-03T12:47:00.000","121","Z2","2014-01-03T12:47:00.000","5309-1","PUBLIC PEACE","1885565","886737"
"SL20141372","SALT LAKE CITY","4","6","90E","300 S 600 W","2014-01-03T17:14:00.000","132","Z3","2014-01-03T17:14:00.000","7399-26","PUBLIC ORDER","1887084","885181"
"SL20141455","SALT LAKE CITY","4","6","90E","300 W 400 S","2014-01-03T19:42:00.000","134","Z3","2014-01-03T19:42:00.000","7399-26","PUBLIC ORDER","1888901","884376"
"SL20141458","SALT LAKE CITY","4","6","90J","400 W 400 S","2014-01-03T19:47:00.000","134","Z3","2014-01-03T19:47:00.000","5707-0","INV OF PRIVACY","1888650","884377"
"SL20141654","SALT LAKE CITY","4","6","90Z","300 S 200 W","2014-01-03T23:45:00.000","132","Z3","2014-01-04T07:00:00.000","5401-0","TRAFFIC","1890280","884797"
"SL20141218","SALT LAKE CITY","4","6","0","600 E 600 S","2014-01-03T12:45:00.000","144","Z4","2014-01-03T12:45:00.000","5499-8","TRAFFIC","1897018","882762"
"SL20141200","SALT LAKE CITY","2","6","0","300 S 900 W","2014-01-03T12:12:00.000","121","Z2","2014-01-03T12:12:00.000","5499-8","TRAFFIC","1884766","885053"
"SL20141433","SALT LAKE CITY","3","6","0","300 W SOUTH TEMPLE ST","2014-01-03T18:51:00.000","132","Z3","2014-01-03T18:51:00.000","5499-8","TRAFFIC","1888880","887605"
"SL20141746","SALT LAKE CITY","7","6","220","2000 S 900 E","2014-01-03T18:00:00.000","162","Z6","2014-01-04T11:10:00.000","2203-0","BURGLARY","1898919","871817"
"SL20141132","SALT LAKE CITY","5","6","23C","00 E 1700 S","2014-01-03T10:15:00.000","152","Z5","2014-01-03T10:15:00.000","2303-0","LARCENY","1891922","874535"
"SL20141111","SALT LAKE CITY","4","6","90J","200 S RIO GRANDE ST","2014-01-03T08:20:00.000","132","Z3","2014-01-03T08:20:00.000","5707-0","INV OF PRIVACY","1888297","885699"
"SL20141291","SALT LAKE CITY","4","6","90Z","300 S 200 E","2014-01-03T14:42:00.000","133","Z3","2014-01-03T16:05:00.000","4902-0","ESCAPE","1893482","884838"
"SL20141295","SALT LAKE CITY","5","6","90Z","100 W PAXTON AVE","2014-01-03T14:53:00.000","152","Z5","2014-01-03T14:53:00.000","4902-0","ESCAPE","1890581","878205"
"SL20141238","SALT LAKE CITY","4","6","0","300 S 600 W","2014-01-03T13:22:00.000","132","Z3","2014-01-03T13:22:00.000","7399-1","PUBLIC ORDER","1887084","885181"
"SL20141336","SALT LAKE CITY","4","6","90Z","400 W 500 S","2014-01-03T16:18:00.000","134","Z3","2014-01-03T21:47:00.000","4902-0","ESCAPE","1888561","883645"
"SL20141242","SALT LAKE CITY","2","6","0","600 S EMERY ST","2014-01-03T13:30:00.000","121","Z2","2014-01-03T13:30:00.000","7399-5","PUBLIC ORDER","1882564","882240"
"SL20141136","SALT LAKE CITY","4","6","13B","200 S RIO GRANDE ST","2014-01-03T09:27:00.000","132","Z3","2014-01-03T09:27:00.000","1313-0","ASSAULT","1888297","885699"
"SL20141491","SALT LAKE CITY","4","6","13B","200 W 400 S","2014-01-03T20:43:00.000","134","Z3","2014-01-03T20:43:00.000","4801-0","OBST POLICE","1890223","884371"
"SL20141302","SALT LAKE CITY","4","6","90E","200 S 400 W","2014-01-03T15:33:00.000","132","Z3","2014-01-03T15:33:00.000","7399-26","PUBLIC ORDER","1888670","885770"
"SL20141355","SALT LAKE CITY","1","6","90Z","700 N PEARL HARBOR ST","2014-01-03T16:50:00.000","111","Z1","2014-01-03T16:50:00.000","4902-0","ESCAPE","1884103","893193"
"SL20141515","SALT LAKE CITY","4","6","90Z","100 S 500 W","2014-01-03T21:44:00.000","132","Z3","2014-01-03T21:44:00.000","4902-0","ESCAPE","1887941","886384"
"SL20141556","SALT LAKE CITY","5","6","90J","900 S MAIN ST","2014-01-03T23:15:00.000","152","Z5","2014-01-04T18:40:00.000","5707-0","INV OF PRIVACY","1891876","879527"
"SL20141313","SALT LAKE CITY","1","6","35A","700 N PEARL HARBOR ST","2014-01-03T13:14:00.000","111","Z1","2014-01-03T13:14:00.000","3572-0","DRUGS","1884103","893193"
"SL20141366","SALT LAKE CITY","2","6","23C","100 N 900 W","2014-01-03T18:06:00.000","112","Z1","2014-01-03T18:06:00.000","2303-0","LARCENY","1884781","888717"
"SL20141360","SALT LAKE CITY","7","6","0","2200 S 1300 E","2014-01-03T16:49:00.000","163","Z6","2014-01-03T17:10:00.000","5499-8","TRAFFIC","1902127","870690"
"SL20141437","SALT LAKE CITY","2","6","0","1700 S 5600 W","2014-01-03T18:59:00.000","124","Z2","2014-01-03T18:59:00.000","5499-8","TRAFFIC","1854706","874272"
"SL20141398","SALT LAKE CITY","1","6","0","2200 N REDWOOD RD","2014-01-03T17:48:00.000","111","Z1","2014-01-03T17:48:00.000","5499-9","TRAFFIC","1878838","904406"
"SL20141446","SALT LAKE CITY","4","6","0","200 S 700 E","2014-01-03T19:22:00.000","142","Z4","2014-01-03T19:22:00.000","5499-8","TRAFFIC","1897389","885850"
"SL20141933","SALT LAKE CITY","1","6","0","1800 W INDEPENDENCE BLVD","2014-01-03T20:00:00.000","111","Z1","2014-01-04T17:32:00.000","2499-16","STOLEN VEHICLE","1877185","899415"
"SL20141392","SALT LAKE CITY","4","6","0","400 E 900 S","2014-01-03T17:45:00.000","144","Z4","2014-01-03T17:45:00.000","7399-99","PUBLIC ORDER","1895033","880452"
"SL20142651","SALT LAKE CITY","1","6","0","300 N REDWOOD RD","2014-01-03T11:00:00.000","113","Z1","2014-01-06T09:32:00.000","7399-7","PUBLIC ORDER","1878492","890409"
"SL20142857","SALT LAKE CITY","1","6","23D","700 N 900 W","2014-01-03T09:00:00.000","111","Z1","2014-01-06T16:03:00.000","2308-0","LARCENY","1884802","893631"
"SL20142847","SALT LAKE CITY","7","6","23D","1100 E 3300 S","2014-01-03T19:00:00.000","162","Z6","2014-01-06T15:40:00.000","2308-0","LARCENY","1900882","862201"
"SL20143132","SALT LAKE CITY","1","6","290","800 N TERMINAL NORTHBOUND DR","2014-01-03T08:24:00.000","113","Z1","2014-01-07T05:15:00.000","2903-0","DAMAGED PROP","1866985","893807"
"SL20143174","SALT LAKE CITY","4","6","35A","400 S 300 E","2014-01-03T15:00:00.000","144","Z4","2014-01-07T08:37:00.000","3562-0","DRUGS","1894271","883800"
"SL20141147","SALT LAKE CITY","4","6","0","700 E 200 S","2014-01-03T09:55:00.000","143","Z4","2014-01-03T09:55:00.000","7399-18","PUBLIC ORDER","1897687","885927"
"SL20141335","SALT LAKE CITY","5","6","90C","2100 S STATE ST","2014-01-03T16:17:00.000","161","Z6","2014-01-03T16:17:00.000","5399-12","PUBLIC PEACE","1892578","871566"
"SL20141486","SALT LAKE CITY","4","6","35A","100 E 600 S","2014-01-03T20:40:00.000","135","Z3","2014-01-08T19:06:00.000","3562-0","DRUGS","1892835","882777"
"SL2014800001","SALT LAKE CITY","5","6","23H","400 E BISHOP FEDERAL LN","2014-01-03T14:05:00.000","161","Z6","2014-01-03T14:27:00.000","2399-0","LARCENY","1895385","872528"
"SL20141042","SALT LAKE CITY","4","6","0","100 E 800 S","2014-01-03T00:30:00.000","135","Z3","2014-01-03T01:34:00.000","5399-28","PUBLIC PEACE","1893272","881190"
"SL20141827","SALT LAKE CITY","3","6","90Z","00 N D ST","2014-01-03T23:00:00.000","141","Z4","2014-01-04T13:51:00.000","5401-0","TRAFFIC","1895241","887761"
"SL20141490","SALT LAKE CITY","2","6","0","1200 W LEXINGTON AVE","2014-01-03T20:42:00.000","122","Z2","2014-01-03T20:42:00.000","5399-28","PUBLIC PEACE","1882190","877783"
"SL2014800018","SALT LAKE CITY","3","6","90Z","200 E 9TH AVE","2014-01-03T20:00:00.000","141","Z4","2014-01-06T08:23:00.000","5401-0","TRAFFIC","1894540","891335"
"SL2014800029","SALT LAKE CITY","4","6","26C","100 S WINDSOR ST","2014-01-03T11:20:00.000","143","Z4","2014-01-03T15:30:00.000","2699-1","FRAUD","1898644","886478"
"SL2014800030","SALT LAKE CITY","3","6","23F","00 N 400 W","2014-01-03T15:50:00.000","132","Z3","2014-01-03T22:15:00.000","2305-0","LARCENY","1888679","888016"
"SL2014800035","SALT LAKE CITY","4","6","23F","800 S BLAIR ST","2014-01-03T18:00:00.000","144","Z4","2014-01-05T14:21:00.000","2305-0","LARCENY","1894670","881040"
"SL20148012","SALT LAKE CITY","2","6","23D","900 W 700 S","2014-01-03T00:00:00.000","121","Z2","2014-01-15T16:11:00.000","2308-0","LARCENY","1884497","882074"
"SL2014800074","SALT LAKE CITY","4","6","0","7 E 000 S","2014-01-03T09:15:00.000","133","Z3","2014-01-11T09:23:00.000","7399-6","PUBLIC ORDER","1891935","884424"
"SL2014800160","SALT LAKE CITY","6","6","23H","1800 E GARFIELD AVE","2014-01-03T15:45:00.000","163","Z6","2014-01-24T12:00:00.000","2309-0","LARCENY","1906203","873106"
"SL2014800188","SALT LAKE CITY","5","6","23H","600 E 900 S","2014-01-03T12:15:00.000","153","Z5","2014-01-28T12:44:00.000","2399-0","LARCENY","1896625","880386"
"SL2014800187","SALT LAKE CITY","5","6","23H","600 E 900 S","2014-01-03T12:15:00.000","153","Z5","2014-01-28T11:52:00.000","2399-0","LARCENY","1896625","880386"
"SL201416892","SALT LAKE CITY",,"6","240","700 N TERMINAL DR","2014-01-03T14:35:00.000","40","40","2014-01-31T11:59:00.000","2499-17","STOLEN VEHICLE","1869639","890280"
"SL20141126","SALT LAKE CITY","1","6","23G","1800 N MORTON DR","2014-01-03T09:03:00.000","111","Z1","2014-01-03T09:03:00.000","2304-0","LARCENY","1877240","901423"
"SL20141387","SALT LAKE CITY","4","6","23G","1100 E 500 S","2014-01-03T17:31:00.000","143","Z4","2014-01-03T17:31:00.000","2304-0","LARCENY","1901019","883599"
"SL201436316","SALT LAKE CITY","2","6","11A","700 S 5500 W","2014-01-03T14:00:00.000","124","Z2","2014-03-05T16:55:00.000","1198-0","SEXUAL ASSAULT","1855614","882274"
"SL20141591","SALT LAKE CITY","5","7","13A","00 W LAYTON AVE","2014-01-04T01:15:00.000","161","Z6","2014-01-04T01:15:00.000","1303-0","ASSAULT","1891401","873152"
"SL20141577","SALT LAKE CITY","5","7","13A","1800 S STATE ST","2014-01-04T00:35:00.000","161","Z6","2014-01-04T00:35:00.000","1305-0","ASSAULT","1892645","873312"
"SL20141620","SALT LAKE CITY","4","7","0","100 S 800 E","2014-01-04T03:27:00.000","143","Z4","2014-01-04T03:27:00.000","5499-7","TRAFFIC","1898185","886376"
"SL20141597","SALT LAKE CITY","3","7","13B","600 W NORTH TEMPLE ST","2014-01-04T01:33:00.000","132","Z3","2014-01-04T01:33:00.000","1313-0","ASSAULT","1886830","888386"
"SL20141633","SALT LAKE CITY","5","7","13A","1200 S MAIN ST","2014-01-04T04:21:00.000","152","Z5","2014-01-04T04:21:00.000","1305-0","ASSAULT","1891808","877611"
"SL20141604","SALT LAKE CITY",,"7","0","A ST / SOUTH TEMPLE ST","2014-01-04T01:57:00.000","133","Z3","2014-01-04T01:57:00.000","5499-7","TRAFFIC","1893968","887555"
"SL20141614","SALT LAKE CITY","6","7","13A","2200 E 2100 S","2014-01-04T03:04:00.000","163","Z6","2014-01-04T03:04:00.000","1303-0","ASSAULT","1909509","871542"
"SL20141628","SALT LAKE CITY","4","7","220","700 S 300 E","2014-01-04T03:47:00.000","144","Z4","2014-01-04T03:47:00.000","2299-10","BURGLARY","1894263","881606"
"SL20141615","SALT LAKE CITY","2","7","90J","2000 S 5070 W","2014-01-04T03:05:00.000","124","Z2","2014-01-04T03:05:00.000","5707-0","INV OF PRIVACY","1858195","872626"
"SL20141592","SALT LAKE CITY","5","7","13B","1400 S STATE ST","2014-01-04T01:20:00.000","152","Z5","2014-01-04T01:20:00.000","4801-0","OBST POLICE","1892597","876505"
"SL20141627","SALT LAKE CITY","5","7","90C","200 W 900 S","2014-01-04T03:43:00.000","134","Z3","2014-01-04T03:43:00.000","5399-12","PUBLIC PEACE","1889663","880410"
"SL20141643","SALT LAKE CITY","3","7","0","500 N K ST","2014-01-04T05:53:00.000","141","Z4","2014-01-04T05:53:00.000","5499-2","TRAFFIC","1898101","891867"
"SL20141697","SALT LAKE CITY",,"7","0","3700 W TERMINAL DR","2014-01-04T09:00:00.000","40","40","2014-01-04T09:00:00.000","7399-4","PUBLIC ORDER","1867367","893605"
"SL20141714","SALT LAKE CITY","1","7","90Z","400 N 4200 W","2014-01-04T09:45:00.000","113","Z1","2014-01-04T09:57:00.000","4902-0","ESCAPE","1864009","892521"
"SL20141716","SALT LAKE CITY","1","7","240","1900 W INDEPENDENCE BLVD","2014-01-04T09:57:00.000","111","Z1","2014-01-04T09:57:00.000","2499-13","STOLEN VEHICLE","1876162","899479"
"SL20141708","SALT LAKE CITY","4","7","0","900 E 400 S","2014-01-04T09:32:00.000","143","Z4","2014-01-04T09:32:00.000","5499-7","TRAFFIC","1899449","884396"
"SL20141718","SALT LAKE CITY","1","7","90Z","900 W 300 N","2014-01-04T09:59:00.000","112","Z1","2014-01-04T09:59:00.000","5401-0","TRAFFIC","1884647","889999"
"SL20141688","SALT LAKE CITY","5","7","290","1800 S STATE ST","2014-01-04T08:41:00.000","161","Z6","2014-01-04T08:41:00.000","2901-0","DAMAGED PROP","1892644","873278"
"SL20141662","SALT LAKE CITY","5","7","90Z","00 E 1700 S","2014-01-04T07:35:00.000","161","Z6","2014-01-04T07:35:00.000","4902-0","ESCAPE","1892018","874475"
"SL20141700","SALT LAKE CITY","5","7","35B","2000 S 300 W","2014-01-04T09:08:00.000","161","Z6","2014-01-04T09:08:00.000","3550-0","DRUGS","1889405","871780"
"SL20141834","SALT LAKE CITY","2","7","90Z","1300 S 700 W","2014-01-04T14:06:00.000","123","Z2","2014-01-04T14:06:00.000","4902-0","ESCAPE","1886244","877464"
"SL20141707","SALT LAKE CITY","2","7","0","200 S 1300 W","2014-01-04T09:27:00.000","121","Z2","2014-01-04T09:27:00.000","5399-23","PUBLIC PEACE","1881603","885691"
"SL20141712","SALT LAKE CITY","7","7","0","2700 S 2000 E","2014-01-04T09:52:00.000","163","Z6","2014-01-04T09:52:00.000","7399-1","PUBLIC ORDER","1907563","866859"
"SL20141895","SALT LAKE CITY",,"7","0","3700 W TERMINAL DR","2014-01-04T16:09:00.000","40","40","2014-01-04T16:11:00.000","5499-6","TRAFFIC","1867367","893605"
"SL20141725","SALT LAKE CITY","2","7","90F","1500 W 800 S","2014-01-04T10:03:00.000","121","Z2","2014-01-04T10:03:00.000","3802-0","FAMILY OFFENSES","1879179","881363"
"SL20141750","SALT LAKE CITY","1","7","35A","1600 W IVY CIR","2014-01-04T11:11:00.000","111","Z1","2014-01-04T11:11:00.000","3512-0","DRUGS","1879137","893548"
"SL20141775","SALT LAKE CITY","4","7","0","300 S 300 E","2014-01-04T12:10:00.000","142","Z4","2014-01-04T12:10:00.000","5399-28","PUBLIC PEACE","1894276","884972"
"SL20141903","SALT LAKE CITY","1","7","90Z","500 N TERMINAL NORTHBOUND DR","2014-01-04T16:28:00.000","113","Z1","2014-01-04T16:28:00.000","4902-0","ESCAPE","1866905","891511"
"SL20141898","SALT LAKE CITY","2","7","520","700 W NORTH TEMPLE ST","2014-01-04T16:13:00.000","112","Z1","2014-01-04T16:13:00.000","5203-0","WEAPON OFFENSE","1886311","888418"
"SL20141825","SALT LAKE CITY","3","7","290","200 N 200 W","2014-01-04T13:49:00.000","131","Z3","2014-01-04T13:49:00.000","2902-0","DAMAGED PROP","1890330","889663"
"SL20141705","SALT LAKE CITY","5","7","0","1100 S FOULGER ST","2014-01-04T09:26:00.000","152","Z5","2014-01-04T09:26:00.000","7399-9","PUBLIC ORDER","1892159","878277"
