"case","city","city_council","day_of_week","ibr_code","location","occur_date","police_gird","police_zone","report_date","ucr_code","ucr_description","x_coordinate","y_coordinate"
"SL20101898","SALT LAKE CITY","5","2","0","900 S MCCLELLAND ST                                                                                     ","01/04/2010 12:00:00 AM","EAL","232","2010-01-04T00:00:00.000","7399-5","PUBLIC ORDER","1900206","880172"
"SL20101936","SALT LAKE CITY","5","2","0","300 W LUCY AVE                                                                                          ","01/04/2010 12:00:00 AM","PEF","231","2010-01-04T00:00:00.000","7399-28","PUBLIC ORDER","1889258","877805"
"SL201032308","SALT LAKE CITY",,"2","90Z",,"02/22/2010 12:00:00 AM","40","40","2010-02-22T00:00:00.000","4902-0","ESCAPE","1867367","893605"
"SL20101988","SALT LAKE CITY","4","2","0","500 E 400 S                                                                                             ","01/04/2010 12:00:00 AM","CEC","214","2010-01-04T00:00:00.000","5499-7","TRAFFIC","1895852","884350"
"SL20104497","SALT LAKE CITY","7","2","26B","1100 E BRICKYARD RD                                                                                      ","01/04/2010 12:00:00 AM","SUG","235","2010-01-08T00:00:00.000","2605-0","FRAUD","1900883","863411"
"SL20105124","SALT LAKE CITY","2","2","23G","100 N 900 W                                                                                             ","01/04/2010 12:00:00 AM","STF","132","2010-01-09T00:00:00.000","2304-0","LARCENY","1884781","888717"
"SL20102220","MAGNA",,"2","90Z",,"01/04/2010 12:00:00 AM","11","11","2010-01-04T00:00:00.000","3599-99","DRUGS","1826034","884694"
"SL20106380","SALT LAKE CITY","4","2","90I","500 E 700 S                                                                                             ","01/04/2010 12:00:00 AM","CEC","214","2010-01-12T00:00:00.000","5324-0","PUBLIC PEACE","1896164","882032"
"SL20102224","MAGNA",,"2","90Z",,"01/04/2010 12:00:00 AM","11","11","2010-01-04T00:00:00.000","3599-99","DRUGS","1826034","884694"
"SL20104269","SALT LAKE CITY","5","2","23H","1300 S 1100 E                                                                                            ","01/04/2010 12:00:00 AM","EAC","232","2010-01-08T00:00:00.000","2399-0","LARCENY","1900587","877175"
"SL20108349","SALT LAKE CITY","6","2","26A","1700 E 1300 S                                                                                            ","01/04/2010 12:00:00 AM","WAH","233","2010-01-15T00:00:00.000","2699-0","FRAUD","1905757","877383"
"SL20101944","SALT LAKE CITY","7","2","90C","500 E ELM AVE                                                                                           ","01/04/2010 12:00:00 AM","SUG","235","2010-01-04T00:00:00.000","5399-12","PUBLIC PEACE","1895976","870906"
"SL20112420","SALT LAKE CITY","3","2","23D","400 E 6TH AVE                                                                                           ","01/04/2010 12:00:00 AM","AVE","211","2011-01-05T00:00:00.000","2308-0","LARCENY","1895664","890030"
"SL2014800992","SALT LAKE CITY","3","2","26C","000 N T ST                                                                                              ","01/04/2010 12:00:00 AM","141","Z4","2014-04-07T00:00:00.000","2699-1","FRAUD","1901825","888121"
"SL20102369","SALT LAKE CITY","5","3","0","900 S 1300 E                                                                                            ","01/05/2010 12:00:00 AM","EAC","232","2010-01-05T00:00:00.000","5499-7","TRAFFIC","1902123","880381"
"SL20102302","SALT LAKE CITY","4","3","0","200 W 500 S                                                                                             ","01/05/2010 12:00:00 AM","DTN","114","2010-01-05T00:00:00.000","7399-1","PUBLIC ORDER","1890176","883639"
"SL20102336","SALT LAKE CITY","4","3","90D","400 S 300 E                                                                                             ","01/05/2010 12:00:00 AM","CEC","115","2010-01-05T00:00:00.000","5404-0","TRAFFIC","1894213","884362"
"SL20102318","SALT LAKE CITY","4","3","13B","700 S GUDGELL CT                                                                                        ","01/05/2010 12:00:00 AM","CEC","214","2010-01-05T00:00:00.000","1313-0","ASSAULT","1895476","881712"
"SL20102327","SALT LAKE CITY","1","3","23H","700 N 5600 W                                                                                            ","01/05/2010 12:00:00 AM","JOM","133","2010-01-05T00:00:00.000","2309-0","LARCENY","1854797","892581"
"SL20102353","SALT LAKE CITY","1","3","0","3700 W TERMINAL WESTBOUND DR                                                                             ","01/05/2010 12:00:00 AM","WES","133","2010-01-05T00:00:00.000","5499-5","TRAFFIC","1866562","893915"
"SL20102333","SALT LAKE CITY","4","3","0","100 S HAWKES CT                                                                                         ","01/05/2010 12:00:00 AM","CEC","212","2010-01-05T00:00:00.000","5399-28","PUBLIC PEACE","1897056","886297"
"SL20102343","SALT LAKE CITY","4","3","0","100 S 300 E                                                                                             ","01/05/2010 12:00:00 AM","CEC","212","2010-01-05T00:00:00.000","7399-1","PUBLIC ORDER","1894282","886655"
"SL20102309","SALT LAKE CITY","4","3","13A","600 S WASHINGTON ST                                                                                     ","01/05/2010 12:00:00 AM","PEF","114","2010-01-05T00:00:00.000","1305-0","ASSAULT","1889825","882521"
"SL20102349","SALT LAKE CITY","4","3","26C","1000 E SOUTH TEMPLE ST                                                                                   ","01/05/2010 12:00:00 AM","EAC","213","2010-01-05T00:00:00.000","2699-11","FRAUD","1900209","887500"
"SL20102368","SALT LAKE CITY","2","3","0","2000 W INDIANA AVE                                                                                       ","01/05/2010 12:00:00 AM","POP","154","2010-01-05T00:00:00.000","5499-7","TRAFFIC","1876048","881280"
"SL20102374","SALT LAKE CITY","7","3","90Z","600 E WILSON AVE                                                                                        ","01/05/2010 12:00:00 AM","LIW","234","2010-01-05T00:00:00.000","5499-0","TRAFFIC","1896665","874052"
"SL20102346","SALT LAKE CITY","2","3","0","1000 W 300 S                                                                                             ","01/05/2010 12:00:00 AM","POP","151","2010-01-05T00:00:00.000","7399-99","PUBLIC ORDER","1883449","885249"
"SL20102428","SALT LAKE CITY","7","3","0","2100 S 1000 E                                                                                            ","01/05/2010 12:00:00 AM","SUG","235","2010-01-05T00:00:00.000","5499-12","TRAFFIC","1899657","871509"
"SL20102406","SALT LAKE CITY","3","3","23F","500 E 8TH AVE                                                                                           ","01/05/2010 12:00:00 AM","AVE","211","2010-01-05T00:00:00.000","2305-0","LARCENY","1897015","890905"
"SL20102379","SALT LAKE CITY","1","3","0","500 N TERMINAL NORTHBOUND DR                                                                            ","01/05/2010 12:00:00 AM","JOM","133","2010-01-05T00:00:00.000","7399-4","PUBLIC ORDER","1866905","891511"
"SL20102500","SALT LAKE CITY","4","3","13B","100 E 200 S                                                                                             ","01/05/2010 12:00:00 AM","CEC","113","2010-01-05T00:00:00.000","1313-0","ASSAULT","1893195","886005"
"SL20102471","SALT LAKE CITY","2","3","0","1900 S 700 W                                                                                             ","01/05/2010 12:00:00 AM","WSL","153","2010-01-05T00:00:00.000","5499-12","TRAFFIC","1886223","872453"
"SL20102521","SALT LAKE CITY","2","3","0","800 W NORTH TEMPLE ST                                                                                   ","01/05/2010 12:00:00 AM","STF","132","2010-01-05T00:00:00.000","5499-7","TRAFFIC","1885291","888422"
"SL20102455","SALT LAKE CITY","2","3","90Z","700 W NORTH TEMPLE ST                                                                                   ","01/05/2010 12:00:00 AM","STF","132","2010-01-05T00:00:00.000","4902-0","ESCAPE","1885901","888419"
"SL20102440","SALT LAKE CITY","7","3","0","2100 E MABEY DR                                                                                          ","01/05/2010 12:00:00 AM","SUG","236","2010-01-05T00:00:00.000","7399-24","PUBLIC ORDER","1909303","867032"
"SL20102409","SALT LAKE CITY","2","3","290","1000 W 700 S                                                                                             ","01/05/2010 12:00:00 AM","POP","151","2010-01-05T00:00:00.000","2999-0","DAMAGED PROP","1883596","882077"
"SL20102377","SALT LAKE CITY","2","3","220","1400 W 600 S                                                                                             ","01/05/2010 12:00:00 AM","POP","151","2010-01-05T00:00:00.000","2203-0","BURGLARY","1880142","882824"
"SL20102509","SALT LAKE CITY","4","3","0","000 E 600 S                                                                                             ","01/05/2010 12:00:00 AM","PEF","115","2010-01-05T00:00:00.000","5499-7","TRAFFIC","1892068","882780"
"SL20102360","SALT LAKE CITY","2","3","0","1000 W 300 S                                                                                             ","01/05/2010 12:00:00 AM","POP","151","2010-01-05T00:00:00.000","5399-49","PUBLIC PEACE","1883449","885249"
"SL20102607","SALT LAKE CITY","4","3","280","700 S STATE ST                                                                                          ","01/05/2010 12:00:00 AM","CEC","115","2010-01-05T00:00:00.000","2801-0","STOLEN PROP","1892676","881322"
"SL20102576","SALT LAKE CITY","1","3","90D","900 W NORTH TEMPLE ST                                                                                   ","01/05/2010 12:00:00 AM","STF","132","2010-01-05T00:00:00.000","5404-0","TRAFFIC","1884737","888424"
"SL20102567","SALT LAKE CITY","7","3","250","2800 S FILMORE ST                                                                                        ","01/05/2010 12:00:00 AM","SUG","236","2010-01-05T00:00:00.000","2507-0","FORGERY","1903959","865481"
"SL20102620","HOLLADAY",,"3","40A",,"01/05/2010 12:00:00 AM","05","05","2010-01-05T00:00:00.000","4004-0","COMMERCIAL SEX","1910889","849423"
"SL20102609","SOUTH SALT LAKE",,"3","0",,"01/05/2010 12:00:00 AM","42","42","2010-01-05T00:00:00.000","5499-12","TRAFFIC","1883859","870582"
"SL20107880","SALT LAKE CITY",,"5","0",,"01/14/2010 12:00:00 AM","LIW","234","2010-01-14T00:00:00.000","5499-7","TRAFFIC","1894205","873764"
"SL20102525","SALT LAKE CITY","7","3","520","1900 S 1100 E                                                                                            ","01/05/2010 12:00:00 AM","SUG","236","2010-01-05T00:00:00.000","5299-15","WEAPON OFFENSE","1900568","872386"
