"address","case","city","council","day_of_week","ibr_code","occ_date","police_grid","police_zone","report_date","ucr_code","ucr_description","x_coordinate","y_coordinate"
"700 E HARRISON AVE","SL20132241","SALT LAKE CITY","5","7","23D","2013-01-05T12:35:00.000","153","Z5","2013-01-05T12:35:00.000","2308-0","LARCENY","1897494","876716"
"2200 S 1300 E","SL20132284","SALT LAKE CITY","7","7","23F","2013-01-05T14:52:00.000","163","Z6","2013-01-05T14:52:00.000","2305-0","LARCENY","1902125","870120"
"1400 E BROWNING AVE","SL20132335","SALT LAKE CITY","5","7","23F","2013-01-05T16:36:00.000","154","Z5","2013-01-05T16:36:00.000","2305-0","LARCENY","1903131","876491"
"1900 S 5070 W","SL20132338","SALT LAKE CITY","2","7","0","2013-01-05T16:41:00.000","124","Z2","2013-01-05T16:41:00.000","7399-6","PUBLIC ORDER","1858257","872985"
"400 E 6TH AVE","SL20132358","SALT LAKE CITY","3","7","23F","2013-01-05T17:25:00.000","141","Z4","2013-01-05T17:25:00.000","2305-0","LARCENY","1895664","890030"
"1800 E GARFIELD AVE","SL20132568","SALT LAKE CITY","6","1","35B","2013-01-06T00:07:00.000","163","Z6","2013-01-06T00:07:00.000","3550-0","DRUGS","1906553","873165"
"100 W PIERPONT AVE","SL20132622","SALT LAKE CITY","4","1","90D","2013-01-06T02:18:00.000","133","Z3","2013-01-06T02:34:00.000","5404-0","TRAFFIC","1890778","885557"
"700 N 900 W","SL20132600","SALT LAKE CITY","1","1","13B","2013-01-06T00:54:00.000","111","Z1","2013-01-06T00:54:00.000","1313-0","ASSAULT","1884800","893262"
"500 N REDWOOD RD","SL20132573","SALT LAKE CITY","1","1","220","2013-01-06T00:16:00.000","112","Z1","2013-01-06T00:16:00.000","2202-0","BURGLARY","1878553","892050"
"100 W PIERPONT AVE","SL20132637","SALT LAKE CITY","4","1","90E","2013-01-06T03:10:00.000","133","Z3","2013-01-06T03:10:00.000","7399-26","PUBLIC ORDER","1890778","885557"
"2100 S HIGHLAND DR","SL20132632","SALT LAKE CITY","7","1","90Z","2013-01-06T02:49:00.000","163","Z6","2013-01-06T02:49:00.000","4902-0","ESCAPE","1900640","870926"
"700 N 900 W","SL20132635","SALT LAKE CITY","1","1","90Z","2013-01-06T03:02:00.000","111","Z1","2013-01-06T03:02:00.000","4902-0","ESCAPE","1884800","893262"
"1000 E 2100 S","SL20132619","SALT LAKE CITY","7","1","23F","2013-01-06T01:49:00.000","162","Z6","2013-01-06T01:49:00.000","2305-0","LARCENY","1900152","871553"
"1900 S 200 E","SL20132644","SALT LAKE CITY","5","1","0","2013-01-06T03:33:00.000","161","Z6","2013-01-06T03:33:00.000","5399-23","PUBLIC PEACE","1893372","872062"
"700 N 900 W","SL20132641","SALT LAKE CITY","1","1","290","2013-01-06T03:24:00.000","111","Z1","2013-01-06T03:24:00.000","2902-0","DAMAGED PROP","1884801","893483"
"1400 E 900 S","SL20132626","SALT LAKE CITY","5","1","0","2013-01-06T02:28:00.000","154","Z5","2013-01-06T02:28:00.000","5399-30","PUBLIC PEACE","1903612","880362"
"1700 S MAIN ST","SL20132623","SALT LAKE CITY","5","1","23D","2013-01-06T02:05:00.000","161","Z6","2013-01-06T02:05:00.000","2308-0","LARCENY","1891856","874346"
"600 S 1000 W","SL20132604","SALT LAKE CITY","2","1","0","2013-01-06T01:03:00.000","121","Z2","2013-01-06T01:03:00.000","5399-30","PUBLIC PEACE","1883988","882369"
"2100 S 1100 E","SL20132582","SALT LAKE CITY",,"1","90E","2013-01-06T00:26:00.000",,,"2013-01-06T00:26:00.000","7399-26","PUBLIC ORDER",,
"1000 N FEATHERSTONE DR","SL20132662","SALT LAKE CITY","1","1","0","2013-01-06T07:01:00.000","111","Z1","2013-01-06T07:22:00.000","5399-23","PUBLIC PEACE","1878138","895458"
"500 N TERMINAL NORTHBOUND DR","SL20132687","SALT LAKE CITY","1","1","0","2013-01-06T10:06:00.000","113","Z1","2013-01-06T10:16:00.000","7399-4","PUBLIC ORDER","1866905","891511"
"1000 N 900 W","SL20132706","SALT LAKE CITY","1","1","90Z","2013-01-06T10:52:00.000","111","Z1","2013-01-06T10:52:00.000","4902-0","ESCAPE","1884631","895732"
"1000 N FEATHERSTONE DR","SL20132697","SALT LAKE CITY","1","1","0","2013-01-06T10:41:00.000","111","Z1","2013-01-06T10:41:00.000","7399-1","PUBLIC ORDER","1878138","895458"
"900 E 600 S","SL20132680","SALT LAKE CITY","4","1","23F","2013-01-06T09:48:00.000","151","Z5","2013-01-06T09:48:00.000","2305-0","LARCENY","1899270","882754"
"300 N 600 W","SL20132712","SALT LAKE CITY","3","1","13C","2013-01-06T11:03:00.000","131","Z3","2013-01-06T11:03:00.000","1316-2","ASSAULT","1887163","889968"
"500 N SOUTH ACCESS RD","SL20132759","SALT LAKE CITY","SL","1","90Z","2013-01-06T13:30:00.000","40","40","2013-01-06T13:30:00.000","4902-0","ESCAPE","1864683","892303"
"300 S 1000 E","SL20132721","SALT LAKE CITY","4","1","23F","2013-01-06T10:30:00.000","143","Z4","2013-01-06T11:32:00.000","2305-0","LARCENY","1899766","884546"
"700 N TERMINAL NORTHBOUND DR","SL20132768","SALT LAKE CITY","1","1","0","2013-01-06T13:50:00.000","113","Z1","2013-01-06T13:57:00.000","5399-28","PUBLIC PEACE","1867036","893752"
"600 N OAKLEY ST","SL20132685","SALT LAKE CITY","1","1","26C","2013-01-06T10:11:00.000","111","Z1","2013-01-06T10:11:00.000","2699-1","FRAUD","1881988","892626"
"700 N COLORADO ST","SL20132713","SALT LAKE CITY","1","1","13C","2013-01-06T11:07:00.000","111","Z1","2013-01-06T11:44:00.000","1316-1","ASSAULT","1881169","893584"
"1500 W 1300 S","SL20132729","SALT LAKE CITY","2","1","90F","2013-01-06T11:57:00.000","122","Z2","2013-01-06T11:57:00.000","3899-0","FAMILY OFFENSES","1879687","877416"
"3400 S 900 W","SL20132799","SALT LAKE CITY",,"1","35A","2013-01-06T14:35:00.000","113","Z1","2013-01-06T15:20:00.000","3562-0","DRUGS","1866905","891511"
"1500 S 300 E","SL20132802","SALT LAKE CITY","5","1","0","2013-01-06T15:26:00.000","152","Z5","2013-01-06T15:26:00.000","5499-12","TRAFFIC","1894180","875176"
"600 E 100 S","SL20132821","SALT LAKE CITY","4","1","35A","2013-01-06T16:21:00.000","142","Z4","2013-01-06T16:21:00.000","3572-0","DRUGS","1896988","886782"
"1100 E SOUTH TEMPLE ST","SL20132795","SALT LAKE CITY","3","1","0","2013-01-06T11:20:00.000","141","Z4","2013-01-06T15:15:00.000","5499-12","TRAFFIC","1900673","887559"
"2100 S 1300 E","SL20132835","SALT LAKE CITY","7","1","35A","2013-01-06T16:53:00.000","163","Z6","2013-01-06T16:53:00.000","3510-0","DRUGS","1902089","871422"
"00 E 1300 S","SL20132851","SALT LAKE CITY","5","1","0","2013-01-06T17:44:00.000","152","Z5","2013-01-06T17:44:00.000","5499-12","TRAFFIC","1892480","877487"
"300 W HOPE AVE","SL20132800","SALT LAKE CITY","5","1","23C","2013-01-06T15:23:00.000","152","Z5","2013-01-06T16:00:00.000","2303-0","LARCENY","1889051","876511"
"700 S STATE ST","SL20132743","SALT LAKE CITY","4","1","23C","2013-01-06T12:00:00.000","135","Z3","2013-01-06T12:28:00.000","2303-0","LARCENY","1892617","881581"
"1300 S 500 E","SL20132762","SALT LAKE CITY","5","1","35B","2013-01-06T13:36:00.000","153","Z5","2013-01-06T13:36:00.000","3550-0","DRUGS","1895770","877257"
"2200 S FOOTHILL DR","SL20132915","SALT LAKE CITY","7","1","13B","2013-01-06T20:44:00.000","163","Z6","2013-01-06T20:44:00.000","4801-1","OBST POLICE","1913334","870777"
"300 W HOPE AVE","SL20132764","SALT LAKE CITY","5","1","23C","2013-01-06T13:48:00.000","152","Z5","2013-01-06T13:48:00.000","2303-0","LARCENY","1889051","876511"
"500 N 4100 W","SL20132758","SALT LAKE CITY",,"1","0","2013-01-06T12:40:00.000","113","Z1","2013-01-06T13:23:00.000","5499-6","TRAFFIC","1866905","891511"
"700 N RIVERSIDE DR","SL20132783","SALT LAKE CITY","1","1","90F","2013-01-06T14:35:00.000","111","Z1","2013-01-06T14:35:00.000","3899-9","FAMILY OFFENSES","1879309","893348"
"400 N 1000 W","SL20132885","SALT LAKE CITY","1","1","13B","2013-01-06T19:12:00.000","112","Z1","2013-01-06T19:12:00.000","1313-0","ASSAULT","1883938","890802"
"1100 W GIRARD AVE","SL20132792","SALT LAKE CITY","1","1","13B","2013-01-06T13:10:00.000","112","Z1","2013-01-06T15:10:00.000","1313-0","ASSAULT","1882918","891984"
"00 N REDWOOD RD","SL20132797","SALT LAKE CITY","2","1","23F","2013-01-06T15:16:00.000","112","Z1","2013-01-06T15:16:00.000","2305-0","LARCENY","1878566","887858"
"200 E BROWNING AVE","SL20132790","SALT LAKE CITY","5","1","90F","2013-01-06T15:04:00.000","152","Z5","2013-01-06T15:04:00.000","3899-0","FAMILY OFFENSES","1893469","876522"
"800 S WOODRUFF WAY","SL20132818","SALT LAKE CITY","6","1","90Z","2013-01-06T16:44:00.000","154","Z5","2013-01-06T16:44:00.000","6201-0","CONSERVATION","1911129","880578"
"02 0/2 S RIO GRANDE ST","SL20132823","SALT LAKE CITY","2","1","90J","2013-01-06T16:50:00.000","132","Z3","2013-01-06T16:50:00.000","5707-0","INV OF PRIVACY","1888267","865698"
" 4000 W 600 N","SL20132932","SALT LAKE CITY","1","1","290","2013-01-06T21:48:00.000","113","Z1","2013-01-06T21:48:00.000","2901-0","DAMAGED PROP","1865746","891599"
"1300 S MAJOR ST","SL20132831","SALT LAKE CITY","5","1","220","2013-01-06T01:30:00.000","152","Z5","2013-01-06T16:40:00.000","2204-0","BURGLARY","1892204","876892"
"100 S 900 W","SL20132841","SALT LAKE CITY","2","1","0","2013-01-06T16:59:00.000","121","Z2","2013-01-06T16:59:00.000","5399-23","PUBLIC PEACE","1884773","886551"
"900 W 800 S","SL20132860","SALT LAKE CITY","2","1","13B","2013-01-06T18:09:00.000","121","Z2","2013-01-06T18:09:00.000","4801-1","OBST POLICE","1884709","881281"
"600 E 100 S","SL20132863","SALT LAKE CITY","4","1","90Z","2013-01-06T18:23:00.000","142","Z4","2013-01-06T18:23:00.000","4902-0","ESCAPE","1896988","886782"
"1000 S 300 W","SL20132868","SALT LAKE CITY","5","1","0","2013-01-06T18:31:00.000","152","Z5","2013-01-06T18:31:00.000","7399-34","PUBLIC ORDER","1889436","879285"
"200 S RIO GRANDE ST","SL20132882","SALT LAKE CITY","4","1","0","2013-01-06T19:01:00.000","132","Z3","2013-01-06T19:01:00.000","7399-1","PUBLIC ORDER","1888238","885862"
"400 W 200 S","SL20132890","SALT LAKE CITY","4","1","90Z","2013-01-06T17:40:00.000","132","Z3","2013-01-06T20:47:00.000","4902-0","ESCAPE","1888407","885963"
"1100 E 500 S","SL20132906","SALT LAKE CITY","4","1","0","2013-01-06T20:12:00.000","143","Z4","2013-01-06T20:12:00.000","5399-28","PUBLIC PEACE","1900760","883600"
"00 W 200 S","SL20132947","SALT LAKE CITY","4","1","0","2013-01-06T23:18:00.000","133","Z3","2013-01-06T23:18:00.000","5499-12","TRAFFIC","1891706","886010"
"1100 S 500 W","SL20132925","SALT LAKE CITY","2","1","220","2013-01-06T21:29:00.000","122","Z2","2013-01-06T21:29:00.000","2203-0","BURGLARY","1887909","878503"
"1100 E WOOD AVE","SL20132774","SALT LAKE CITY","5","1","35A","2013-01-06T14:08:00.000","153","Z5","2013-01-06T17:20:00.000","3572-0","DRUGS","1900524","875031"
"900 S 800 E","SL20132832","SALT LAKE CITY","5","1","90Z","2013-01-06T16:43:00.000","153","Z5","2013-01-06T16:43:00.000","5309-0","PUBLIC PEACE","1898160","880196"
"1700 W ALPS WAY","SL20132903","SALT LAKE CITY","1","1","90F","2013-01-06T20:10:00.000","111","Z1","2013-01-06T20:10:00.000","3802-0","FAMILY OFFENSES","1877984","894164"
"900 E 400 S","SL20132959","SALT LAKE CITY","4","1","13B","2013-01-06T23:51:00.000","143","Z4","2013-01-06T23:51:00.000","1313-0","ASSAULT","1899440","884396"
"400 N 1100 W","SL20132958","SALT LAKE CITY","1","1","90I","2013-01-06T23:49:00.000","112","Z1","2013-01-06T23:49:00.000","5324-0","PUBLIC PEACE","1883148","891393"
"300 W HOPE AVE","SL20132839","SALT LAKE CITY","5","1","23C","2013-01-06T16:58:00.000","152","Z5","2013-01-06T17:45:00.000","2303-0","LARCENY","1889051","876511"
"1100 E BRICKYARD RD","SL20132848","SALT LAKE CITY","7","1","23B","2013-01-06T17:24:00.000","162","Z6","2013-01-06T17:24:00.000","2302-0","LARCENY","1900699","863601"
"400 W 200 S","SL20132849","SALT LAKE CITY","4","1","13B","2013-01-06T17:40:00.000","132","Z3","2013-01-06T17:40:00.000","1313-0","ASSAULT","1888407","885963"
"2100 S 1300 E","SL20132852","SALT LAKE CITY","7","1","90Z","2013-01-06T17:50:00.000","163","Z6","2013-01-06T17:50:00.000","4902-0","ESCAPE","1902089","871422"
"2200 S PRESTON ST","SL20132867","SALT LAKE CITY","7","1","23H","2013-01-06T18:35:00.000","163","Z6","2013-01-06T18:58:00.000","2399-0","LARCENY","1907118","870476"
"200 S RIO GRANDE ST","SL20132941","SALT LAKE CITY","4","1","13B","2013-01-06T22:43:00.000","132","Z3","2013-01-06T22:43:00.000","1313-0","ASSAULT","1888238","885862"
"1700 S MAIN ST","SL20132943","SALT LAKE CITY","5","1","240","2013-01-06T22:46:00.000","161","Z6","2013-01-06T22:46:00.000","2499-17","STOLEN VEHICLE","1891856","874188"
"600 E 700 S","SL20132898","SALT LAKE CITY","4","1","0","2013-01-06T20:00:00.000","144","Z4","2013-01-06T20:00:00.000","7399-1","PUBLIC ORDER","1896927","881969"
"300 W HOPE AVE","SL20132908","SALT LAKE CITY","5","1","23C","2013-01-06T20:21:00.000","152","Z5","2013-01-06T20:39:00.000","2303-0","LARCENY","1889051","876511"
"2200 S FOOTHILL DR","SL20132945","SALT LAKE CITY","7","1","90Z","2013-01-06T23:17:00.000","163","Z6","2013-01-06T23:17:00.000","4902-0","ESCAPE","1913334","870777"
"1400 W PACIFIC AVE","SL20132926","SALT LAKE CITY","2","1","0","2013-01-06T21:31:00.000","121","Z2","2013-01-06T21:31:00.000","5399-23","PUBLIC PEACE","1880406","884073"
"500 N 1100 W","SL20132922","SALT LAKE CITY","1","1","0","2013-01-06T21:09:00.000","112","Z1","2013-01-06T21:09:00.000","7399-5","PUBLIC ORDER","1883209","891571"
"1700 S STATE ST","SL20132924","SALT LAKE CITY","5","1","13C","2013-01-06T21:20:00.000","161","Z6","2013-01-06T21:20:00.000","1316-2","ASSAULT","1892589","874489"
"400 S 200 W","SL20132934","SALT LAKE CITY","4","1","23H","2013-01-06T22:14:00.000","134","Z3","2013-01-06T22:14:00.000","2399-0","LARCENY","1890249","884377"
"400 S WEST TEMPLE ST","SL20132645","SALT LAKE CITY","4","1","11B","2013-01-06T01:00:00.000","135","Z3","2013-01-06T04:00:00.000","1114-0","SEXUAL ASSAULT","1891041","884344"
"200 W 400 N","SL20132646","SALT LAKE CITY","3","1","13B","2013-01-06T04:11:00.000","131","Z3","2013-01-06T04:11:00.000","4801-0","OBST POLICE","1890098","890768"
"900 E HOLLYWOOD AVE","SL20132948","SALT LAKE CITY","7","1","0","2013-01-06T23:20:00.000","162","Z6","2013-01-06T23:20:00.000","5399-18","PUBLIC PEACE","1899466","872211"
"800 W NORTH TEMPLE ST","SL20132937","SALT LAKE CITY","2","1","13B","2013-01-06T22:18:00.000","112","Z1","2013-01-06T22:18:00.000","1313-0","ASSAULT","1885371","888361"
"800 S MAIN ST","SL20132681","SALT LAKE CITY","4","1","23D","2013-01-06T00:01:00.000","135","Z3","2013-01-06T09:52:00.000","2308-0","LARCENY","1891820","880670"
"2200 S PRESTON ST","SL20132749","SALT LAKE CITY","7","1","90Z","2013-01-06T12:38:00.000","163","Z6","2013-01-06T12:38:00.000","4902-0","ESCAPE","1907118","870476"
"1300 S 500 E","SL20132769","SALT LAKE CITY","5","1","90J","2013-01-06T14:07:00.000","153","Z5","2013-01-06T14:07:00.000","5707-0","INV OF PRIVACY","1895770","877257"
"1000 N GARNETTE ST","SL20132754","SALT LAKE CITY","1","1","0","2013-01-06T12:56:00.000","111","Z1","2013-01-06T12:56:00.000","7399-3","PUBLIC ORDER","1879693","896238"
"600 E 400 S","SL20132757","SALT LAKE CITY","4","1","0","2013-01-06T13:02:00.000","144","Z4","2013-01-06T14:24:00.000","7399-11","PUBLIC ORDER","1896644","884347"
"600 E 400 S","SL20132765","SALT LAKE CITY","4","1","0","2013-01-06T13:15:00.000","144","Z4","2013-01-06T15:00:00.000","7399-5","PUBLIC ORDER","1896644","884347"
"700 N TERMINAL NORTHBOUND DR","SL20132732","SALT LAKE CITY","1","1","290","2013-01-06T12:00:00.000","113","Z1","2013-01-06T12:03:00.000","2901-0","DAMAGED PROP","1867036","893752"
"400 S 700 E","SL20132763","SALT LAKE CITY","4","1","0","2013-01-06T13:39:00.000","144","Z4","2013-01-06T13:39:00.000","5499-8","TRAFFIC","1897383","884362"
"00 S ORANGE ST","SL20132676","SALT LAKE CITY","2","1","0","2013-01-06T09:21:00.000","113","Z1","2013-01-06T09:21:00.000","5499-8","TRAFFIC","1877228","887050"
"600 N 1000 W","SL20132655","SALT LAKE CITY","1","1","0","2013-01-06T05:47:00.000","112","Z1","2013-01-06T05:47:00.000","5499-7","TRAFFIC","1884004","892324"
"800 W 1600 N","SL20133331","SALT LAKE CITY","3","1","220","2013-01-06T15:45:00.000","131","Z3","2013-01-07T15:45:00.000","2203-0","BURGLARY","1885459","899561"
"1500 S GREEN ST","SL20133469","SALT LAKE CITY","5","1","13B","2013-01-06T20:30:00.000","153","Z5","2013-01-07T20:00:00.000","1313-0","ASSAULT","1896951","875542"
"1500 W 200 S","SL20133373","SALT LAKE CITY","2","1","23H","2013-01-06T23:00:00.000","121","Z2","2013-01-07T18:13:00.000","2399-18","LARCENY","1879648","885997"
"2000 E REDONDO PL","SL20132917","SALT LAKE CITY","6","1","0","2013-01-06T20:55:00.000","163","Z6","2013-01-06T20:55:00.000","5399-23","PUBLIC PEACE","1907742","872042"
"1900 S STATE ST","SL20132871","SALT LAKE CITY","5","1","0","2013-01-06T18:37:00.000","161","Z6","2013-01-06T18:37:00.000","5499-8","TRAFFIC","1892583","872833"
"500 N TERMINAL NORTHBOUND DR","SL20132650","SALT LAKE CITY","1","1","0","2013-01-06T05:16:00.000","113","Z1","2013-01-06T05:16:00.000","5499-7","TRAFFIC","1866905","891511"
"4300 N AIRPORT ROAD(TOOELE VALLEY AIRPORT)","SL20134201","SALT LAKE CITY",,"1","290","2013-01-06T09:00:00.000","113","Z1","2013-01-09T09:56:00.000","2901-0","DAMAGED PROP","1866905","891511"
"600 E 300 S","SL20135084","SALT LAKE CITY","4","1","23D","2013-01-06T23:59:00.000","142","Z4","2013-01-10T17:50:00.000","2308-0","LARCENY","1897121","885197"
"1300 E ROOSEVELT AVE","SL2013800033","SALT LAKE CITY","5","1","23F","2013-01-06T16:00:00.000","154","Z5","2013-01-07T20:54:00.000","2305-0","LARCENY","1902447","876150"
"3200 S RICHMOND ST","SL2013800036","SALT LAKE CITY",,"1","23F","2013-01-06T00:00:00.000",,,"2013-01-08T12:01:00.000","2305-0","LARCENY",,
"100 S RIO GRANDE ST","SL2013800057","SALT LAKE CITY","2","1","23H","2013-01-06T19:22:00.000","132","Z3","2013-01-11T20:51:00.000","2399-0","LARCENY","1888267","865696"
"200 N CENTER ST","SL201329325","SALT LAKE CITY","3","1","26C","2013-01-06T12:00:00.000","131","Z3","2013-02-25T18:48:00.000","2699-1","FRAUD","1891536","889815"
"00 S REDWOOD RD","SL2013108699","SALT LAKE CITY","2","1","220","2013-01-06T00:01:00.000","113","Z1","2013-07-11T10:23:00.000","2203-0","BURGLARY","1878564","887220"
"1000 E 2100 S","SL20132617","SALT LAKE CITY","7","1","23F","2013-01-06T01:43:00.000","162","Z6","2013-01-06T01:43:00.000","2305-0","LARCENY","1900152","871553"
"700 N 800 W","SL20132695","SALT LAKE CITY","3","1","23H","2013-01-06T10:40:00.000","111","Z1","2013-01-06T10:40:00.000","2309-0","LARCENY","1885592","893174"
"100 W 600 S","SL20132702","SALT LAKE CITY","4","1","23D","2013-01-06T10:47:00.000","135","Z3","2013-01-06T10:47:00.000","2308-0","LARCENY","1890632","882845"
"1000 S DENVER ST","SL20132704","SALT LAKE CITY","5","1","0","2013-01-06T10:50:00.000","153","Z5","2013-01-06T10:50:00.000","5399-28","PUBLIC PEACE","1895367","879021"
"1300 E 400 S","SL20132715","SALT LAKE CITY","4","1","290","2013-01-06T11:13:00.000","143","Z4","2013-01-06T11:13:00.000","2902-0","DAMAGED PROP","1902432","884385"
"700 E 6TH AVE","SL20132833","SALT LAKE CITY","3","1","290","2013-01-06T16:46:00.000","141","Z4","2013-01-06T16:46:00.000","2902-1","DAMAGED PROP","1898443","890012"
"300 S 600 W","SL20132930","SALT LAKE CITY","4","1","0","2013-01-06T21:38:00.000","132","Z3","2013-01-06T21:38:00.000","7399-6","PUBLIC ORDER","1887084","885181"
"1400 S FOOTHILL DR","SL20132935","SALT LAKE CITY","6","1","23F","2013-01-06T22:16:00.000","154","Z5","2013-01-06T22:16:00.000","2305-0","LARCENY","1909933","876703"
"800 W ARAPAHOE AVE","SL20145102","SALT LAKE CITY","2","1","0","2013-01-06T07:00:00.000","121","Z2","2014-01-10T13:29:00.000","7399-7","PUBLIC ORDER","1885107","882469"
"300 S 300 E","SL2014155018","SALT LAKE CITY","4","1","11C","2013-01-06T00:00:00.000","142","Z4","2014-09-06T23:01:00.000","1199-0","SEXUAL ASSAULT","1894276","884972"
"600 N 4200 W","SL20132967","SALT LAKE CITY","1","2","0","2013-01-07T00:30:00.000","113","Z1","2013-01-07T00:45:00.000","5499-6","TRAFFIC","1864009","892521"
"1800 S 1100 E","SL20132980","SALT LAKE CITY","7","2","0","2013-01-07T01:18:00.000","163","Z6","2013-01-07T01:18:00.000","7399-1","PUBLIC ORDER","1900542","873426"
"600 S 300 W","SL20133003","SALT LAKE CITY","4","2","0","2013-01-07T04:03:00.000","134","Z3","2013-01-07T04:03:00.000","5499-12","TRAFFIC","1889449","882416"
"100 N TERMINAL SOUTHBOUND DR","SL20132982","SALT LAKE CITY","1","2","0","2013-01-07T01:20:00.000","113","Z1","2013-01-07T01:24:00.000","7399-1","PUBLIC ORDER","1865375","889075"
"900 E 400 S","SL20133000","SALT LAKE CITY","4","2","90Z","2013-01-07T03:53:00.000","143","Z4","2013-01-07T03:53:00.000","4902-0","ESCAPE","1899440","884396"
"100 W 1300 S","SL20132965","SALT LAKE CITY","5","2","23C","2013-01-07T00:05:00.000","152","Z5","2013-01-07T00:05:00.000","2303-0","LARCENY","1890899","877492"
"500 E 100 S","SL20132995","SALT LAKE CITY","4","2","13B","2013-01-07T02:30:00.000","142","Z4","2013-01-07T02:30:00.000","1313-0","ASSAULT","1896089","886725"
"300 N C ST","SL20133005","SALT LAKE CITY","3","2","90Z","2013-01-07T04:31:00.000","141","Z4","2013-01-07T04:31:00.000","4902-0","ESCAPE","1894840","890813"
"1100 W 400 S","SL20133055","SALT LAKE CITY","2","2","0","2013-01-07T07:56:00.000","121","Z2","2013-01-07T07:56:00.000","5499-6","TRAFFIC","1883037","884398"
"800 W 500 S","SL20133049","SALT LAKE CITY","2","2","220","2013-01-07T07:24:00.000","121","Z2","2013-01-07T07:24:00.000","2203-0","BURGLARY","1884910","883659"
"2000 S STATE ST","SL20133052","SALT LAKE CITY","5","2","220","2013-01-07T07:30:00.000","161","Z6","2013-01-07T07:30:00.000","2203-0","BURGLARY","1892580","871807"
"00 E KELSEY AVE","SL20133088","SALT LAKE CITY","5","2","90D","2013-01-07T10:38:00.000","152","Z5","2013-01-07T10:38:00.000","5404-0","TRAFFIC","1892483","878088"
"500 N 1200 W","SL20133156","SALT LAKE CITY","1","2","0","2013-01-07T11:42:00.000","112","Z1","2013-01-07T11:42:00.000","5499-7","TRAFFIC","1882416","891574"
"700 S REDWOOD RD","SL20133078","SALT LAKE CITY","2","2","13B","2013-01-07T08:45:00.000","121","Z2","2013-01-07T08:45:00.000","4801-0","OBST POLICE","1878606","882023"
"3700 W TERMINAL WESTBOUND DR","SL20133153","SALT LAKE CITY","1","2","0","2013-01-07T11:00:00.000","113","Z1","2013-01-07T11:12:00.000","7399-1","PUBLIC ORDER","1866560","893915"
"500 N TERMINAL NORTHBOUND DR","SL20133152","SALT LAKE CITY","1","2","0","2013-01-07T11:11:00.000","113","Z1","2013-01-07T11:11:00.000","7399-1","PUBLIC ORDER","1866905","891511"
"3700 W TERMINAL WESTBOUND DR","SL20133244","SALT LAKE CITY","1","2","23C","2013-01-07T09:35:00.000","113","Z1","2013-01-07T13:19:00.000","2303-0","LARCENY","1866560","893915"
"2500 S GREEN ST","SL20133175","SALT LAKE CITY","7","2","240","2013-01-07T11:51:00.000","162","Z6","2013-01-07T11:51:00.000","2499-17","STOLEN VEHICLE","1896955","867911"
"1900 S WEST TEMPLE ST","SL20133253","SALT LAKE CITY","5","2","0","2013-01-07T13:43:00.000","161","Z6","2013-01-07T13:43:00.000","5499-6","TRAFFIC","1890993","872471"
"900 N 900 W","SL20133271","SALT LAKE CITY","1","2","23G","2013-01-07T14:00:00.000","111","Z1","2013-01-07T14:22:00.000","2304-0","LARCENY","1884807","894879"
"00 N RIO GRANDE ST","SL20133339","SALT LAKE CITY",,"2","90C","2013-01-07T15:48:00.000","132","Z3","2013-01-07T15:48:00.000","7299-2","MORALS-DECENCY","1888292","887695"
"2100 S 300 W","SL20133352","SALT LAKE CITY","5","2","90Z","2013-01-07T16:16:00.000","161","Z6","2013-01-07T16:16:00.000","4902-0","ESCAPE","1889404","871599"
"300 W HOPE AVE","SL20133255","SALT LAKE CITY","5","2","23C","2013-01-07T14:20:00.000","152","Z5","2013-01-07T14:20:00.000","2303-0","LARCENY","1889051","876511"
"500 S DELONG ST","SL20133356","SALT LAKE CITY","2","2","0","2013-01-07T16:23:00.000","124","Z2","2013-01-07T16:23:00.000","2499-14","STOLEN VEHICLE","1874576","883076"
"600 S REDWOOD RD","SL20133257","SALT LAKE CITY","2","2","13B","2013-01-07T13:56:00.000","121","Z2","2013-01-07T13:56:00.000","1313-0","ASSAULT","1878609","882803"
"100 N STATE ST","SL20133359","SALT LAKE CITY","3","2","0","2013-01-07T16:26:00.000","131","Z3","2013-01-07T16:26:00.000","2499-14","STOLEN VEHICLE","1892648","888824"
"400 S MAIN ST","SL20133333","SALT LAKE CITY","4","2","240","2013-01-07T15:45:00.000","135","Z3","2013-01-07T15:45:00.000","2499-17","STOLEN VEHICLE","1891834","884387"
"1400 S STATE ST","SL20133348","SALT LAKE CITY","5","2","220","2013-01-07T16:49:00.000","152","Z5","2013-01-07T16:49:00.000","2203-0","BURGLARY","1892655","876064"
"1300 W THACKIE CIR","SL20133094","SALT LAKE CITY","2","2","0","2013-01-07T09:28:00.000","123","Z2","2013-01-07T09:28:00.000","7399-24","PUBLIC ORDER","1881421","874799"
"100 E 1300 S","SL20133265","SALT LAKE CITY","5","2","13C","2013-01-07T14:16:00.000","152","Z5","2013-01-07T14:16:00.000","1316-2","ASSAULT","1892939","877426"
"600 N CHICAGO ST","SL20133444","SALT LAKE CITY","1","2","35A","2013-01-07T19:14:00.000","112","Z1","2013-01-07T19:25:00.000","3562-0","DRUGS","1884402","892322"
"800 S 1300 E","SL20133174","SALT LAKE CITY","4","2","0","2013-01-07T11:50:00.000","151","Z5","2013-01-07T11:50:00.000","7399-1","PUBLIC ORDER","1902125","880879"
