,X-COORDINATE,Y_COORDINATE
55433,1878549.0,891588.0
55434,1887875.0,885026.0
55435,1878518.0,873528.0
55436,1885902.0,888419.0
55437,1889463.0,885976.0
55438,1885060.0,894154.0
55439,1889051.0,876511.0
55440,1892108.0,885216.0
55442,1879413.0,889380.0
55443,1893627.0,877483.0
55444,1889458.0,884792.0
55446,1899806.0,879653.0
55447,1895437.0,888376.0
55448,1908434.0,867331.0
55449,1902126.0,870438.0
55450,1889454.0,876317.0
55451,1891293.0,888338.0
55452,1900699.0,863601.0
55453,1889546.0,891556.0
55454,1884654.0,872168.0
55455,1901107.0,870773.0
55456,1891876.0,879527.0
55457,1887849.0,885172.0
55458,1900883.0,863411.0
55459,1855532.0,889967.0
55460,1879721.0,885530.0
55476,1888238.0,885862.0
55477,1879092.0,874633.0
55478,1891844.0,887168.0
55479,1893904.0,884417.0
55480,1895392.0,884411.0
55481,1898972.0,885047.0
55482,1878591.0,898719.0
55483,1867258.0,892652.0
55484,1905399.0,889051.0
55485,1890161.0,887540.0
55486,1891831.0,883579.0
55487,1890180.0,877495.0
55488,1904223.0,888467.0
55490,1891795.0,873941.0
55491,1884684.0,872260.0
55492,1877619.0,893270.0
55493,1889453.0,883588.0
55494,1890407.0,877434.0
55495,1895859.0,884765.0
55496,1892410.0,889082.0
55497,1905594.0,889151.0
55498,1885070.0,884390.0
55499,1890845.0,877493.0
55501,1891858.0,874891.0
55502,1881276.0,877882.0
55503,1887080.0,884401.0
55504,1889454.0,876317.0
55505,1887877.0,885560.0
55507,1889051.0,876511.0
55508,1887874.0,884653.0
55509,1887085.0,885594.0
55510,1896140.0,880448.0
55512,1896736.0,884406.0
55513,1888680.0,880840.0
55514,1898760.0,881171.0
55515,1887737.0,886818.0
55516,1888579.0,885169.0
55517,1879646.0,885997.0
55518,1885477.0,893104.0
55519,1885035.0,890391.0
55520,1895673.0,893066.0
55521,1891844.0,887168.0
55522,1889180.0,883643.0
55523,1862213.0,871985.0
55524,1878609.0,882803.0
55525,1889458.0,884792.0
55526,1886886.0,888355.0
55527,1892949.0,886797.0
55528,1867030.0,892008.0
55529,1889433.0,878648.0
55530,1886720.0,887614.0
55532,1901065.0,882014.0
55533,1897638.0,885135.0
55534,1885313.0,882865.0
55537,1889051.0,876511.0
55538,1893478.0,883985.0
55540,1896818.0,870331.0
55541,1888304.0,887448.0
55543,1893478.0,883985.0
55544,1902645.0,892859.0
55545,1884567.0,888424.0
55546,1899440.0,874149.0
55547,1890140.0,889976.0
55548,1900883.0,863411.0
55549,1893293.0,888861.0
55550,1884588.0,888364.0
55551,1890899.0,877492.0
55552,1880087.0,877054.0
55553,1890328.0,889208.0
55554,1895797.0,884053.0
55555,1892600.0,877443.0
55556,1884782.0,888792.0
55557,1883674.0,875599.0
55558,1901408.0,883544.0
55559,1907559.0,871466.0
55560,1902126.0,870434.0
55561,1910144.0,872895.0
55562,1892326.0,886740.0
55563,1890302.0,882675.0
55564,1899489.0,886772.0
55565,1884687.0,880247.0
55566,1878586.0,898216.0
55567,1886235.0,890784.0
55568,1882111.0,881750.0
55569,1882127.0,882348.0
55571,1890680.0,885588.0
55572,1878556.0,892429.0
55574,1900564.0,871311.0
55575,1895024.0,873495.0
55576,1895804.0,885953.0
55577,1884785.0,889621.0
55578,1892073.0,889083.0
55579,1887876.0,885346.0
55580,1891030.0,881769.0
55581,1898156.0,879291.0
55582,1889487.0,877124.0
55583,1891845.0,887322.0
55584,1898368.0,882817.0
55586,1900564.0,871311.0
55587,1882564.0,882336.0
55589,1894252.0,878575.0
55590,1890257.0,886557.0
55591,1887909.0,878534.0
55596,1887877.0,885560.0
55597,1887876.0,885346.0
55598,1875339.0,888460.0
55599,1878567.0,893974.0
55609,1889458.0,884792.0
55610,1878513.0,894469.0
55611,1902017.0,891635.0
55612,1894261.0,880949.0
55613,1902541.0,872331.0
55614,1895784.0,880828.0
55615,1893426.0,885950.0
55616,1889433.0,878648.0
55618,1891030.0,881769.0
55619,1886720.0,887614.0
55620,1900803.0,870475.0
55622,1894412.0,878602.0
55625,1891041.0,884374.0
55626,1890253.0,885513.0
55627,1890307.0,883997.0
55628,1894480.0,876149.0
55629,1885887.0,886399.0
55630,1891157.0,884427.0
55631,1890302.0,882675.0
55632,1887879.0,885988.0
55633,1895010.0,877617.0
55634,1898937.0,876334.0
55635,1891795.0,873941.0
55636,1896975.0,880796.0
55637,1874658.0,902219.0
55638,1876037.0,888458.0
55639,1890665.0,883638.0
55640,1886990.0,886761.0
55641,1894215.0,884775.0
55642,1890302.0,882675.0
55643,1895856.0,883946.0
55644,1892196.0,885949.0
55645,1881231.0,893946.0
55646,1895385.0,872528.0
55647,1912927.0,871584.0
55648,1884801.0,893498.0
55651,1879237.0,882656.0
55652,1902126.0,870438.0
55653,1877552.0,875279.0
55654,1864009.0,892521.0
55655,1891008.0,876217.0
55656,1879729.0,880692.0
55657,1890056.0,880408.0
55658,1884664.0,874638.0
55659,1888111.0,886756.0
55660,1884497.0,900919.0
55662,1899833.0,886231.0
55663,1878562.0,893258.0
55664,1913433.0,868849.0
55665,1880269.0,884438.0
55666,1892663.0,878133.0
55667,1888685.0,885229.0
55668,1902407.0,883534.0
55669,1892647.0,873934.0
55670,1887093.0,884443.0
55671,1895942.0,885141.0
55672,1892653.0,875466.0
55673,1896625.0,880386.0
55674,1893138.0,886005.0
55675,1883052.0,874735.0
55676,1895847.0,881499.0
55677,1891008.0,876217.0
55678,1884735.0,891956.0
55679,1898829.0,884368.0
55680,1888661.0,883591.0
55681,1897120.0,885449.0
55682,1895856.0,883946.0
55683,1901065.0,882014.0
55685,1889458.0,884792.0
55686,1884782.0,888792.0
55687,1887232.0,882064.0
55688,1887858.0,885232.0
55689,1884782.0,888792.0
55690,1887858.0,885232.0
55691,1893391.0,877114.0
55692,1897385.0,884899.0
55693,1884664.0,874638.0
55694,1892213.0,879333.0
55695,1893399.0,879181.0
55696,1878560.0,893036.0
55697,1898368.0,882817.0
55698,1907564.0,867102.0
55699,1895317.0,895204.0
55700,1880439.0,880445.0
55701,1901065.0,882014.0
55702,1891854.0,873625.0
55703,1873240.0,874655.0
55704,1887941.0,886505.0
55705,1884664.0,874638.0
55706,1893409.0,881571.0
55707,1892605.0,878628.0
55708,1888519.0,885170.0
55709,1882522.0,877077.0
55710,1891830.0,875258.0
55711,1908372.0,869744.0
55712,1893795.0,880936.0
55713,1908597.0,877943.0
55714,1887740.0,873561.0
55715,1892617.0,881581.0
55716,1891839.0,885789.0
55717,1893409.0,881571.0
55718,1888730.0,885770.0
55719,1894999.0,882546.0
55721,1854967.0,890284.0
55723,1887897.0,886025.0
55724,1901018.0,884711.0
55725,1895797.0,884053.0
55726,1896975.0,880811.0
55727,1891486.0,885218.0
55729,1889051.0,876511.0
55730,1889051.0,876511.0
55732,1895597.0,888196.0
55733,1895001.0,883152.0
55734,1881832.0,891594.0
55735,1897818.0,878694.0
55736,1898921.0,872517.0
55737,1894271.0,883800.0
55738,1891485.0,885218.0
55739,1891034.0,882798.0
55740,1892615.0,881195.0
55741,1900636.0,887171.0
55743,1890819.0,884429.0
55744,1902088.0,871500.0
55745,1897406.0,882791.0
55746,1894284.0,887348.0
55747,1908597.0,877943.0
55748,1879090.0,893609.0
55754,1890161.0,887540.0
55755,1891535.0,874537.0
55756,1899131.0,871528.0
55757,1896046.0,888403.0
55758,1887478.0,885234.0
55759,1892597.0,876629.0
55760,1887897.0,886025.0
55761,1891689.0,875288.0
55762,1894271.0,883800.0
55763,1884753.0,881837.0
55765,1893058.0,883569.0
55766,1888237.0,887060.0
55767,1887084.0,885181.0
55768,1892653.0,875466.0
55769,1896602.0,877473.0
55770,1896951.0,875542.0
55771,1887093.0,884443.0
55772,1877376.0,899474.0
55774,1896135.0,881240.0
55775,1896171.0,875316.0
55776,1896230.0,875114.0
55777,1901475.0,863172.0
55778,1888309.0,885231.0
55780,1913188.0,874228.0
55781,1867030.0,892008.0
55783,1866905.0,891511.0
55784,1893427.0,875661.0
55786,1859433.0,889216.0
55787,1888956.0,892357.0
55788,1879644.0,901538.0
55789,1879129.0,888386.0
55790,1881134.0,882880.0
55791,1898760.0,881171.0
55792,1891904.0,887160.0
55793,1878560.0,893036.0
55794,1892949.0,886797.0
55795,1881933.0,881417.0
55797,1894202.0,881193.0
55798,1888237.0,885591.0
55799,1884684.0,872260.0
55800,1866711.0,880043.0
55801,1892617.0,881581.0
55802,1902618.0,889986.0
55803,1887867.0,882996.0
55804,1889660.0,877437.0
55805,1882557.0,879144.0
55806,1860547.0,877154.0
55807,1899023.0,887505.0
55813,1867030.0,892008.0
55814,1892617.0,881581.0
55815,1895856.0,883946.0
55816,1860037.0,877129.0
55817,1896625.0,880386.0
55818,1897436.0,884344.0
55819,1898614.0,879138.0
55820,1887858.0,885232.0
55821,1887858.0,885232.0
55823,1878495.0,892320.0
55824,1867342.0,891668.0
55825,1888739.0,887977.0
55826,1887908.0,885871.0
55827,1888238.0,885862.0
55828,1894304.0,877818.0
55829,1894379.0,877421.0
55830,1891840.0,885956.0
55831,1891112.0,887133.0
55832,1887122.0,885235.0
55833,1892949.0,886797.0
55834,1877492.0,875286.0
55835,1879004.0,893854.0
55836,1894840.0,890813.0
55837,1897777.0,870679.0
55838,1880347.0,893859.0
55839,1899131.0,871528.0
55840,1893753.0,879179.0
55841,1877492.0,875286.0
55842,1879054.0,882419.0
55843,1884309.0,882015.0
55844,1892617.0,881581.0
55845,1888687.0,888408.0
55846,1878852.0,893252.0
55847,1892597.0,876505.0
55848,1879004.0,893851.0
55849,1900506.0,872018.0
55850,1905396.0,879295.0
55851,1899852.0,880915.0
55852,1893776.0,875905.0
55853,1895014.0,886477.0
55854,1893078.0,877425.0
55856,1889051.0,876511.0
55857,1890292.0,880200.0
55858,1894240.0,875136.0
55859,1894221.0,886533.0
55860,1887881.0,882062.0
55861,1899022.0,871558.0
55862,1896831.0,874052.0
55863,1899022.0,871558.0
55867,1890449.0,881201.0
55868,1894278.0,885764.0
55869,1876037.0,888458.0
55870,1889051.0,876511.0
55871,1909990.0,875527.0
55872,1896592.0,884765.0
55873,1892983.0,887589.0
55874,1897316.0,867213.0
55875,1899179.0,881622.0
55876,1895604.0,889821.0
55877,1866905.0,891511.0
55878,1892626.0,883989.0
55879,1897372.0,881640.0
55880,1889824.0,882475.0
55881,1897446.0,886720.0
55882,1888535.0,873339.0
55885,1905230.0,866841.0
55886,1908589.0,880716.0
55887,1878560.0,877175.0
55888,1908590.0,875764.0
55889,1895249.0,887520.0
55890,1899022.0,871558.0
55891,1903134.0,886680.0
55892,1896821.0,886782.0
55893,1906992.0,878231.0
55894,1879721.0,885530.0
55898,1898533.0,874214.0
55899,1884167.0,883661.0
55901,1893072.0,880954.0
55903,1893290.0,888027.0
55904,1892624.0,883561.0
55906,1905335.0,866901.0
55907,1892617.0,881581.0
55908,1892592.0,875132.0
55909,1892592.0,875132.0
55910,1898999.0,881170.0
55911,1887881.0,882062.0
55913,1889068.0,871605.0
55916,1867030.0,892008.0
55918,1895458.0,885143.0
55919,1891922.0,874535.0
55920,1892597.0,876629.0
55921,1879648.0,885997.0
55922,1909317.0,882816.0
55924,1891084.0,887567.0
55925,1879891.0,895095.0
55926,1896263.0,884408.0
55927,1889488.0,877320.0
55928,1903482.0,867051.0
55929,1898550.0,871531.0
55931,1890463.0,882846.0
55932,1892597.0,876505.0
55933,1879891.0,895095.0
55934,1894461.0,887523.0
55935,1905698.0,870572.0
55936,1888237.0,887060.0
55937,1890965.0,885220.0
55938,1885519.0,888421.0
55939,1895023.0,873083.0
55940,1887017.0,886029.0
55942,1895662.0,889392.0
55943,1867036.0,893752.0
55944,1894180.0,875176.0
55945,1901304.0,868666.0
55946,1889451.0,882981.0
55947,1866905.0,891511.0
55948,1879022.0,874574.0
55949,1888561.0,883645.0
55950,1898911.0,870681.0
55951,1884003.0,892086.0
55955,1867030.0,892008.0
55956,1900955.0,863330.0
55957,1880067.0,878092.0
55958,1867030.0,892008.0
55963,1888297.0,885699.0
55964,1878512.0,871779.0
55965,1884087.0,875488.0
55966,1887858.0,885232.0
55967,1870633.0,877905.0
55968,1887877.0,885560.0
55969,1887089.0,886615.0
55971,1891006.0,875807.0
55972,1886717.0,886822.0
55973,1886945.0,886821.0
55974,1889412.0,873503.0
55975,1892626.0,883989.0
55976,1891091.0,881875.0
55977,1891866.0,876887.0
55978,1877771.0,895768.0
55979,1891863.0,876047.0
55980,1901198.0,868541.0
55981,1888561.0,883645.0
55982,1888500.0,885963.0
55984,1885748.0,888360.0
55985,1902126.0,870438.0
55986,1895856.0,883946.0
55987,1900883.0,863411.0
55988,1879891.0,895080.0
55989,1889838.0,884372.0
55990,1892949.0,886797.0
55991,1888665.0,884568.0
55992,1909584.0,873165.0
55994,1889051.0,876511.0
55995,1890275.0,891044.0
55996,1901137.0,870772.0
55997,1888297.0,885699.0
55998,1884801.0,893528.0
55999,1908601.0,878365.0
56000,1898122.0,871169.0
56001,1895856.0,883946.0
56002,1901474.0,866909.0
56003,1892673.0,880720.0
56004,1895062.0,883343.0
56005,1892621.0,882798.0
56006,1889458.0,884792.0
56007,1889458.0,884792.0
56008,1887876.0,885178.0
56009,1889458.0,884792.0
56010,1877332.0,894828.0
56011,1885570.0,887934.0
56012,1893540.0,884358.0
56013,1892643.0,872854.0
56014,1895580.0,884351.0
56015,1891808.0,877436.0
56016,1894204.0,881788.0
56018,1888225.0,887526.0
56019,1891904.0,887160.0
56020,1878554.0,895131.0
56021,1887938.0,885661.0
56022,1880134.0,881421.0
56024,1891922.0,874535.0
56025,1895018.0,871817.0
56026,1893431.0,871914.0
56030,1877876.0,888451.0
56035,1884652.0,871682.0
56040,1887087.0,886083.0
56041,1887876.0,885178.0
56042,1887877.0,885560.0
56043,1887941.0,886505.0
56047,1891168.0,871595.0
56048,1902125.0,870101.0
56051,1892643.0,872854.0
56052,1896602.0,877473.0
56053,1890223.0,884371.0
56054,1894562.0,873715.0
56055,1890223.0,884371.0
56056,1892643.0,872854.0
56057,1892643.0,872854.0
56058,1889610.0,871602.0
56059,1907749.0,878610.0
56064,1895413.0,877477.0
56065,1895856.0,883946.0
56066,1906125.0,867899.0
56067,1889630.0,887542.0
56068,1888723.0,883912.0
56070,1897409.0,876053.0
56073,1891815.0,879350.0
56074,1888561.0,883645.0
56076,1889748.0,886810.0
56077,1888709.0,887977.0
56080,1894637.0,883593.0
56084,1896593.0,885008.0
56086,1895048.0,884353.0
56087,1892454.0,885520.0
56088,1892589.0,874489.0
56089,1885192.0,891723.0
56090,1897384.0,874452.0
56091,1889466.0,885226.0
56092,1898999.0,881170.0
56093,1902166.0,877394.0
56095,1889051.0,876511.0
56096,1890782.0,882845.0
56097,1877765.0,893269.0
56098,1883137.0,890797.0
56099,1889533.0,888548.0
56100,1886208.0,878157.0
56101,1898994.0,875562.0
56102,1883103.0,879904.0
56103,1892673.0,880720.0
56105,1867036.0,893752.0
56106,1909870.0,876906.0
56108,1880126.0,880233.0
56110,1902753.0,867923.0
56112,1878566.0,887858.0
56113,1889051.0,876511.0
56114,1879455.0,885486.0
56115,1878622.0,895867.0
56116,1906911.0,873192.0
56119,1890300.0,882214.0
56120,1899370.0,876980.0
56121,1891904.0,887160.0
56122,1894454.0,873190.0
56123,1889477.0,889491.0
56124,1881603.0,885691.0
56125,1914002.0,869581.0
56126,1885902.0,888419.0
56127,1898944.0,888803.0
56128,1897418.0,866858.0
56131,1889458.0,884792.0
56132,1890140.0,889976.0
56133,1896739.0,873730.0
56134,1881919.0,890507.0
56135,1902818.0,890295.0
56136,1890242.0,882671.0
56138,1893540.0,884358.0
56139,1901490.0,884328.0
56140,1888238.0,885862.0
56141,1887849.0,885172.0
56142,1887876.0,885178.0
56143,1858392.0,889249.0
56144,1893873.0,887585.0
56145,1867030.0,892008.0
56146,1880432.0,891600.0
56147,1893485.0,875721.0
56148,1884801.0,893528.0
56149,1896405.0,887515.0
56150,1894180.0,875176.0
56152,1894720.0,874979.0
56153,1891458.0,882049.0
56154,1908493.0,872091.0
56155,1899010.0,879574.0
56156,1900192.0,879665.0
56157,1888297.0,885699.0
56158,1896714.0,885991.0
56159,1893540.0,884358.0
56160,1862739.0,871983.0
56162,1889051.0,876511.0
56163,1897099.0,883554.0
56164,1885381.0,888361.0
56165,1867030.0,892008.0
56166,1884251.0,888426.0
56168,1889458.0,884792.0
56169,1888104.0,885964.0
56170,1898930.0,874712.0
56171,1887858.0,885232.0
56172,1890242.0,882671.0
56173,1898214.0,878933.0
56174,1891905.0,887388.0
56175,1892673.0,880720.0
56176,1896827.0,884346.0
56177,1891845.0,887322.0
56178,1888247.0,886904.0
56179,1891876.0,879527.0
56180,1893540.0,884358.0
56182,1898958.0,881518.0
56183,1888247.0,886904.0
56184,1887858.0,885232.0
56185,1895068.0,884741.0
56186,1889111.0,882058.0
56187,1892949.0,886797.0
56188,1890843.0,878932.0
56189,1889433.0,878648.0
56191,1882222.0,884007.0
56192,1893413.0,882794.0
56193,1890989.0,871580.0
56194,1902124.0,869942.0
56195,1887087.0,885975.0
56196,1880278.0,880997.0
56197,1888561.0,883645.0
56198,1880416.0,878511.0
56199,1887778.0,885966.0
56200,1887858.0,885232.0
56201,1894215.0,884775.0
56202,1885366.0,888361.0
56203,1883934.0,888427.0
56204,1900989.0,883539.0
56205,1880278.0,880997.0
56206,1893039.0,878662.0
56207,1904501.0,881286.0
56208,1889458.0,884792.0
56209,1891057.0,873496.0
56210,1902207.0,885842.0
56211,1889454.0,876317.0
56212,1884778.0,888002.0
56213,1887281.0,886820.0
56214,1887876.0,885178.0
56215,1887149.0,886584.0
56216,1894191.0,878037.0
56222,1887148.0,886204.0
56223,1887148.0,886204.0
56224,1887879.0,885988.0
56225,1888312.0,886024.0
56226,1887778.0,885966.0
56227,1888723.0,883912.0
56228,1914002.0,869581.0
56232,1883141.0,893477.0
56233,1894282.0,886655.0
56236,1876548.0,899953.0
56237,1884227.0,888366.0
56238,1891552.0,889366.0
56239,1911609.0,874482.0
56240,1894206.0,882398.0
56241,1881329.0,891537.0
56242,1891025.0,880416.0
56246,1885371.0,888361.0
56247,1888238.0,885862.0
56248,1888238.0,885862.0
56249,1904341.0,877115.0
56250,1897106.0,868532.0
56252,1894961.0,872785.0
56255,1854967.0,890284.0
56256,1878614.0,884234.0
56257,1866178.0,900139.0
56261,1887086.0,885899.0
56263,1896934.0,884405.0
56264,1889644.0,883641.0
56266,1890257.0,889184.0
56267,1895856.0,883946.0
56270,1898760.0,881171.0
56271,1893474.0,883002.0
56272,1890819.0,884429.0
56273,1899781.0,883445.0
56274,1899975.0,885126.0
56275,1893073.0,887529.0
56276,1897318.0,871350.0
56277,1884664.0,874638.0
56278,1887877.0,885560.0
56279,1888680.0,880840.0
56280,1900883.0,863411.0
56281,1887942.0,886733.0
56282,1888297.0,885699.0
56283,1884695.0,882171.0
56284,1883988.0,888525.0
56285,1890585.0,882786.0
56287,1907492.0,885120.0
56288,1882618.0,879749.0
56289,1891904.0,887160.0
56290,1878238.0,898902.0
56291,1900862.0,870715.0
56292,1882507.0,883528.0
56293,1889051.0,876511.0
56294,1883047.0,895491.0
56295,1884802.0,893631.0
56296,1901183.0,886939.0
56297,1854967.0,890284.0
56298,1900906.0,870011.0
56299,1898972.0,885047.0
56300,1905429.0,877384.0
56301,1890024.0,883640.0
56302,1889051.0,876511.0
56303,1897145.0,871567.0
56304,1885514.0,888704.0
56305,1884780.0,888316.0
56306,1877619.0,893270.0
56308,1890176.0,883639.0
56309,1890223.0,884371.0
56310,1888238.0,885862.0
56311,1900883.0,863411.0
56312,1885748.0,888360.0
56313,1890223.0,884371.0
56314,1887879.0,885988.0
56315,1913318.0,869908.0
56316,1885574.0,888797.0
56317,1898997.0,881962.0
56318,1910893.0,871292.0
56319,1887938.0,885661.0
56320,1879221.0,880633.0
56321,1881181.0,880006.0
56322,1894222.0,886747.0
56323,1854967.0,890284.0
56324,1900589.0,877479.0
56325,1881536.0,894414.0
56326,1900192.0,884363.0
56327,1892621.0,882798.0
56328,1893901.0,880396.0
56329,1892625.0,883761.0
56330,1887895.0,882429.0
56331,1902125.0,880711.0
56332,1902089.0,871110.0
56333,1884302.0,883090.0
56334,1891008.0,876217.0
56335,1880406.0,884073.0
56336,1889486.0,891674.0
56337,1887858.0,885232.0
56339,1887858.0,885232.0
56340,1887877.0,885560.0
56341,1891978.0,885157.0
56342,1889458.0,884792.0
56344,1889069.0,888347.0
56346,1907856.0,867763.0
56347,1904538.0,871649.0
56349,1867767.0,889085.0
56350,1870633.0,877905.0
56352,1887873.0,884571.0
56353,1887858.0,885232.0
56354,1877782.0,897673.0
56355,1887876.0,885275.0
56356,1895997.0,881973.0
56357,1892642.0,887866.0
56358,1891978.0,885157.0
56359,1872763.0,883642.0
56360,1897436.0,884344.0
56361,1887879.0,885988.0
56362,1875085.0,883694.0
56363,1889051.0,876511.0
56364,1889051.0,876511.0
56365,1907560.0,865829.0
56366,1902126.0,870438.0
56367,1889051.0,876511.0
56368,1889476.0,887543.0
56369,1887879.0,885988.0
56370,1889433.0,878648.0
56371,1892612.0,880411.0
56372,1890767.0,871597.0
56373,1895775.0,871087.0
56374,1889069.0,888347.0
56375,1891794.0,873590.0
56376,1884631.0,895627.0
56377,1897391.0,886315.0
56378,1882583.0,892384.0
56379,1892677.0,881732.0
56382,1896249.0,882558.0
56385,1888880.0,887605.0
56386,1889516.0,884197.0
56387,1913433.0,868849.0
56388,1897355.0,868390.0
56390,1889476.0,887543.0
56392,1892624.0,883561.0
56393,1889480.0,882820.0
56394,1892582.0,872573.0
56397,1892710.0,889218.0
56398,1894074.0,890513.0
56399,1901810.0,876092.0
56400,1902095.0,873239.0
56402,1906742.0,874444.0
56403,1877229.0,887289.0
56404,1885583.0,883626.0
56405,1890687.0,885558.0
56406,1866905.0,891511.0
56407,1897353.0,868102.0
56408,1898171.0,883034.0
56409,1884737.0,892443.0
56410,1887938.0,885661.0
56411,1888238.0,885862.0
56412,1891808.0,877611.0
56413,1895014.0,886477.0
56414,1879221.0,880633.0
56415,1894282.0,886655.0
56416,1886823.0,874557.0
56418,1906923.0,875927.0
56419,1887478.0,885234.0
56420,1869390.0,879076.0
56422,1877544.0,891550.0
56423,1881201.0,885917.0
56424,1893159.0,892122.0
56425,1890037.0,875520.0
56426,1899304.0,871557.0
56428,1905397.0,871097.0
56429,1891876.0,879527.0
56430,1898954.0,880432.0
56431,1890632.0,882845.0
56432,1913594.0,870990.0
56433,1884664.0,874638.0
56435,1894276.0,884972.0
56436,1902572.0,873395.0
56437,1891830.0,883321.0
56438,1884664.0,874675.0
56439,1907375.0,880752.0
56440,1884631.0,888424.0
56441,1877125.0,898683.0
56442,1867283.0,892359.0
56443,1901475.0,863172.0
56444,1887874.0,885232.0
56445,1891010.0,876837.0
56447,1894356.0,888472.0
56448,1889816.0,879382.0
56449,1867030.0,892008.0
56450,1887151.0,886996.0
56451,1889051.0,876511.0
56452,1895764.0,883559.0
56453,1881027.0,880299.0
56454,1893392.0,877427.0
56455,1885371.0,888361.0
56456,1902126.0,870438.0
56457,1881889.0,884860.0
56458,1880321.0,884014.0
56459,1900565.0,885937.0
56460,1879327.0,874943.0
56461,1867030.0,892008.0
56462,1878542.0,880656.0
56463,1895841.0,877416.0
56464,1879507.0,874757.0
56465,1900524.0,876392.0
56468,1902573.0,885933.0
56469,1882355.0,891335.0
56470,1892949.0,886797.0
56471,1890226.0,888402.0
56472,1887872.0,884386.0
56473,1889068.0,871605.0
56474,1898492.0,864382.0
56475,1891922.0,874535.0
56476,1894303.0,873419.0
56477,1891808.0,877611.0
56478,1899131.0,871528.0
56479,1892634.0,885962.0
56480,1885526.0,891801.0
56481,1900524.0,876392.0
56482,1888238.0,885862.0
56483,1912265.0,879832.0
56484,1893601.0,872790.0
56487,1889495.0,879112.0
56488,1900528.0,877420.0
56489,1884781.0,888717.0
56490,1894815.0,892128.0
56491,1887876.0,885275.0
56492,1889476.0,874431.0
56493,1892241.0,891424.0
56494,1890271.0,888402.0
56495,1888238.0,885862.0
56496,1887891.0,885232.0
56497,1888757.0,892352.0
56498,1894702.0,885999.0
56499,1891875.0,879441.0
56500,1888485.0,885963.0
56501,1878576.0,897263.0
56502,1889086.0,885228.0
56503,1894702.0,885999.0
56504,1895841.0,877416.0
56505,1901473.0,870739.0
56506,1891895.0,884646.0
56507,1895400.0,876840.0
56508,1877876.0,888451.0
56509,1873283.0,888468.0
56510,1888238.0,885930.0
56512,1888238.0,885862.0
56513,1878138.0,871816.0
56514,1890257.0,889184.0
56515,1888238.0,885862.0
56516,1911289.0,870563.0
56517,1891843.0,886748.0
56518,1902442.0,868196.0
56519,1890652.0,873215.0
56520,1890632.0,882845.0
56521,1901019.0,883599.0
56522,1886717.0,886822.0
56523,1886717.0,886822.0
56525,1895806.0,886368.0
56526,1896906.0,869365.0
56527,1890024.0,883640.0
56528,1890024.0,883640.0
56529,1901475.0,863172.0
56530,1891876.0,879527.0
56531,1900577.0,881962.0
56532,1890652.0,873215.0
56533,1892587.0,873822.0
56534,1889454.0,876317.0
56535,1887938.0,885661.0
56536,1891815.0,879350.0
56537,1877399.0,895025.0
56538,1878337.0,900856.0
56546,1878337.0,900856.0
56552,1899549.0,877403.0
56554,1884308.0,884369.0
56555,1889051.0,876511.0
56556,1912265.0,879832.0
56557,1889450.0,882796.0
56558,1892670.0,887560.0
56559,1892582.0,872573.0
56562,1902131.0,882199.0
56563,1855564.0,890312.0
56564,1889479.0,888405.0
56565,1910309.0,871615.0
56566,1878532.0,893233.0
56567,1908563.0,877403.0
56569,1874685.0,877152.0
56570,1891902.0,886672.0
56571,1899780.0,880375.0
56572,1895062.0,883208.0
56573,1888238.0,885862.0
56574,1856254.0,889288.0
56576,1909593.0,870309.0
56577,1889476.0,887543.0
56578,1894316.0,881979.0
56580,1867030.0,892008.0
56581,1891044.0,885178.0
56582,1880811.0,886273.0
56584,1904052.0,868916.0
56586,1898972.0,885047.0
56587,1896016.0,888464.0
56588,1894264.0,881681.0
56589,1901475.0,863172.0
56590,1880805.0,893171.0
56592,1899022.0,871558.0
56593,1880215.0,884014.0
56594,1856899.0,882469.0
56595,1907494.0,872243.0
56596,1887938.0,885661.0
56597,1891895.0,884646.0
56598,1892643.0,872950.0
56599,1890687.0,885558.0
56600,1888235.0,885137.0
56601,1895050.0,880151.0
56602,1889838.0,884372.0
56603,1876037.0,888458.0
56604,1887895.0,888411.0
56605,1892980.0,879097.0
56606,1880406.0,884073.0
56607,1880406.0,884073.0
56608,1891904.0,887129.0
56609,1884631.0,895662.0
56610,1895426.0,878763.0
56611,1904068.0,868570.0
56612,1894281.0,886490.0
56613,1893836.0,876120.0
56614,1900563.0,871253.0
56615,1886312.0,890213.0
56616,1892410.0,889082.0
56617,1891831.0,883579.0
56618,1878003.0,898009.0
56619,1888238.0,885862.0
56620,1908705.0,869408.0
56621,1898888.0,867676.0
56622,1876037.0,888458.0
56623,1887092.0,887186.0
56624,1866905.0,891511.0
56625,1890463.0,882846.0
56626,1897094.0,883554.0
56627,1895856.0,883946.0
56628,1877552.0,875279.0
56629,1895811.0,872141.0
56630,1892578.0,871566.0
56632,1889433.0,878648.0
56633,1878593.0,878084.0
56634,1898301.0,884400.0
56635,1888706.0,889190.0
56637,1878581.0,874495.0
56638,1878504.0,893468.0
56639,1891922.0,874535.0
56640,1891112.0,887133.0
56641,1896249.0,882558.0
56642,1894717.0,886731.0
56643,1889506.0,881816.0
56644,1879751.0,885630.0
56645,1891105.0,885480.0
56646,1891845.0,887322.0
56647,1891905.0,887388.0
56648,1891845.0,887322.0
56649,1891797.0,874487.0
56650,1878562.0,877726.0
56651,1881275.0,880688.0
56652,1899131.0,871528.0
